 FY 2006-07 Florida Charter School Revenue Data ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 School Info. ,,,,,,,,,, Federal Revenues ,,,,,,,,,,,,,,,,,,,,, State Revenues ,,,,,,,,,,,,,,,,,,,,,,,,,,,, For State and Local Calculation Purposes Only ,,,,,,,,,,,,, Indeterminate Revenues ,,,,,,,,,,,,, Local Revenues ,,,,,,,,, Other Revenues ,,,,,,,,,,,,,,,,,,, Total Revenues , Total PPR ,,
, District , Sch , MSID , School , Type , Year , PreK , Total Enrollment , Audit , Medicaid , Federal Start-up Grant , IDEA , Title I , Dissemination Grant , National School Lunch/Breakfast/Commodities , FEMA , Federal Sources , ERATE , Safe & Drug Free Schools , GEAR-UP , Operating Grants , National Science Foundation , Other , Implementation Grant , Supplemental Instruction , Adult-Ed , Federal Total , A+ Funds , Transportation , FLSchool Recognition Award , Discretionary Lottery Funds , SAI Category , CSP - Instructional Materials , Class Reduction , State Recognition Program , Teacher Lead , Other State Revenue , Capital Outlay , Early Childhood Ed. , Excellent Teaching Program , Advanced Placement , Learn and Serve Grant , Teacher Training , Reading First Grant , VPK State Funded (Pre-K Program) , Early Readiness , Reading Coach/Math Coach , Library Media Materials/Science Lab , Adults w Disabilities , Workforce Development , A+ Bonus , National Board , Micro Society , Community coordinated care , State After-school , Food services , State FEFP revenues , State Revenue Total , FEFP , Sparsity Supplement (lab schools only) , Lab school discretionary contribution , Declining Enrollment Supplement , Discretionary Tax Equal Allocation/Compression , Safe Schools , Reading Program , Supp. Acad. Instrc. , ESE Guar. Allocation , Merit Program (STAR) , Other FEFP (WFTE Share) , Total FEFP Only ," ""State Sources"", District funding, not defined or FTE "," Federal, State, and Local Revenue "," ""special revenue fund"" ", Other State appropriations , Grants and program Income , Local Sources ," ""Contributions and Other"" / Operating grants ", Grants , Capital funds other than grants , Summer Program , Withheld Admin Fee , PreK , Preschool , Total Indeterminate Revenue , Discretionary Millage , Local FEFP revenues for schools showing discretionary mils , Local FEFP revenues for schools w/ no itemized discretionary mils ," Approximate Local Revenues from combined ""state"" or ""district"" total. ", County Impact Fees , Urban teacher grant , District school taxes , Voted Operating Millage , Total Local Revenue , Contributions / Contributions & Other , In-House Transportation , Interest Income / Investment Earnings , Facility Rental , Before & After Care Fees , Student Fees / Special Programs Revenue , Other , Sponsorship fee , Fundraising , Miscellaneous , Food Service ," In-Kind Contributions (Rent, Services etc.) ", Bad Debt Recovery , Sale of Equipment , Summer School fees , Private Grants , Charges for Services , PreK Tuition , Total Other Revenues ,,,,
 51 , Pasco , 4302 , 514302 , ACADEMY AT THE FARM , 4.00 , 06-07 ,, 255.79 , Yes ,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,," $182,849 ",,,,,,,,,,,,,,,,,,," $1,063,324 "," $1,246,173 "," $1,566,266 ",,,,,,,,,,," $1,566,266 ",,,,,,,,,,,,,, $-   ,,," $502,942 ",,,,,," $502,942 ",,,,,,,,," $147,562 ",,,,,,,,,," $147,562 "," $1,896,677 "," $7,415 ",,
 51 , Pasco , 4306 , 514306 , RICHARD MILBURN ACADEMY , 3.00 , 06-07 ,, 154.00 , yes ,,,,,,,,,,,,,,,,,, $-   ,,,," $6,117 ",," $16,481 "," $118,886 ",,,," $155,669 ",,,,,,,,,,,,,,,,,,," $514,501 "," $811,654 "," $661,514 ",,,,," $3,625 "," $1,474 "," $44,920 "," $24,476 ",,," $736,009 ",,,,,,,,,,,,,, $-   ," $63,263 "," $221,508 ",,,,,,," $284,771 "," $93,956 ",,,,,,,,,,,,,,,,,," $93,956 "," $1,190,381 "," $7,730 ",,
 51 , Pasco , 4307 , 514307 , COUNTRYSIDE MONTESSORI ACAD. , 1.00 , 06-07 ,, 153.50 , Yes ,,,,,,,,,,,,,,,,,, $-   ,,,," $5,715 "," $44,771 "," $16,182 "," $115,540 ",,,," $105,997 ",,,,,,,,,,,,,,,,,,,," $288,205 ",,,,,," $3,386 "," $1,469 ",," $15,377 ",," $618,023 "," $638,255 ",,,,,,,,,,,,,, $-   ," $59,104 ",,,,,,,," $59,104 ",,,,,,,,,,," $18,526 ",,,,,,,," $18,526 "," $365,835 "," $2,383 ",,
 51 , Pasco , 4321 , 514321 , ATHENIAN ACADEMY OF PASCO COUN , 1.00 , 06-07 ,, 106.50 , Yes ,,,,,,,,,,,,,,,,,, $-   ,,,," $3,994 ",," $11,191 "," $79,375 ",,," $1,016 ",,,,,,,,,,,,,,,,,,,," $350,322 "," $445,898 "," $482,696 ",,,,," $2,360 ",," $30,965 ",,,," $516,021 ",,,,,,," $112,300 ",,,,,,," $112,300 ",,," $165,699 ",,,,,," $165,699 ",,,,,,,," $354,713 ",,,,,,,,,,," $354,713 "," $1,078,610 "," $10,128 ",,
 52 , Pinellas , 7131 , 527131 , ACADEMIE DA VINCI CHARTER SCHO , 1.00 , 06-07 ,, 109.98 , Yes ,,,,,,,,,,,,,,,,,, $-   ," $11,000 ",,,,,,,," $1,500 ",," $74,180 ",,,,,,,,,,,,,,,,,,," $271,066 "," $357,746 "," $591,415 ",,,,,,,,,,," $591,415 ",,,,,,,,,,,,,, $-   ,,," $320,349 ",,,,,," $320,349 ",,,,," $22,804 "," $12,277 "," $12,474 ",,,,,,,,,,,," $47,555 "," $725,650 "," $6,598 ",,
 52 , Pinellas , 7151 , 527151 , The ATHENIAN ACADEMY , 1.00 , 06-07 ,, 77.00 , Yes ,,,,,,,,,,,,,,,,,, $-   ,," $7,201 ",," $2,908 ",," $7,662 "," $57,508 ",," $1,000 ",," $52,396 ",,,,,,,,,,,,,,,,,,," $161,854 "," $290,529 "," $314,888 ",,," $3,311 ",,,," $9,554 "," $8,296 ",,," $336,049 ",,,,,,," $140,396 ",,,,,,," $140,396 "," $33,507 "," $174,195 ",,,,,,," $207,702 ",,,,,,,," $182,201 ",,,,,,,,,,," $182,201 "," $820,828 "," $10,660 ",,
 52 , Pinellas , 7171 , 527171 , PINELLAS PREPARATORY ACADEMY , 4.00 , 06-07 ,, 251.39 , Yes ,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,,, $-   ,," $1,539,354 ",,,,,,,,,,,," $1,539,354 ",,,,,,,,, $-   ," $156,581 ",," $4,797 ",,,,,,, $30 ,,,,,,,,," $161,408 "," $1,700,762 "," $6,765 ",,
 52 , Pinellas , 7181 , 527181 , PLATO ACADEMY CHARTER SCHOOL , 1.00 , 06-07 ,, 143.92 , Yes ,,,,,,,,,,,,,,," $149,200 ",,," $149,200 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $346,552 "," $346,552 ",,,,,,,,,,,, $-   ," $756,110 ",,,,,,,,,,,,, $-   ,,,," $409,558 ",,,,," $409,558 "," $7,118 ",,,,,,,,," $4,156 ",," $136,331 ",,,,,,," $147,605 "," $1,052,915 "," $7,316 ",,
 52 , Pinellas , 7191 , 527191 , ST. PETERSBURG COLLEGIATE HIGH , 3.00 , 06-07 ,, 170.94 , Yes ,,,,,,,,,,,,,,," $103,195 ",,," $103,195 ",,,,,,,," $15,296 ",,,,,,,,,,,,,,,,,,,,,," $438,181 "," $453,477 ",,,,,,,,,,,, $-   ," $956,027 ",,,,,,,,,,,,, $-   ,,,," $517,846 ",,,,," $517,846 ",,,,,,,,,,,,,,,,,,, $-   ," $1,074,518 "," $6,286 ",,
 52 , Pinellas , 7721 , 527721 , LIFE SKILLS CENTER OF PINELLAS , 3.00 , 06-07 ,, 358.68 , Yes ,," $37,675 ",,,,,,,,,,,,,,,," $37,675 ",,,," $14,213 ",," $35,091 "," $256,095 ",,,,,,,,,,,,,,,,,,,,,,," $812,408 "," $1,117,807 "," $1,686,765 ",,,,,,,,,,," $1,686,765 ",,,,,,,,,,,,,, $-   ," $153,469 "," $874,357 ",,,,,,," $1,027,826 ",,,,,,,,,,,,,,,,,,, $-   ," $2,183,308 "," $6,087 ",,
 53 , Polk , 0441 , 530441 , RIDGEVIEW GLOBAL STUDIES ACAD. , 1.00 , 06-07 , 0.02 , 675.52 , Yes ,,,,,,,," $340,092 ",,,,,,,,,," $340,092 ",," $190,844 ",," $25,768 ",," $71,511 "," $524,511 "," $69,850 "," $11,960 "," $4,628 ",,,,,,," $68,078 "," $42,078 ",,,,,,," $35,122 ",,,,," $2,359,472 "," $3,361,744 "," $2,789,752 ",,,,," $15,840 ",," $175,989 "," $177,715 ",,," $3,159,296 ",,,,,,," $288,372 ",,,,,,," $288,372 "," $270,138 "," $799,824 ",,,,,,," $1,069,962 ",,,,,,,,,,,,,,,,,,, $-   ," $5,060,170 "," $7,491 ",,
 53 , Polk , 0932 , 530932 , COMPASS MIDDLE CHARTER SCHOOL , 2.00 , 06-07 ,, 184.80 , Yes ,,,,,,,," $22,969 ",,,,,,,,,," $22,969 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $794,883 "," $794,883 ",,,,,,,,,,,, $-   ," $1,090,461 ",,,,,,,,,,,,, $-   ,,,," $295,578 ",,,,," $295,578 "," $51,109 ",,,,,,,,,,,,,,,,,," $51,109 "," $1,164,539 "," $6,302 ",,
 53 , Polk , 1351 , 531351 , POLK AVENUE ELEMENTARY SCHOOL , 1.00 , 06-07 , 1.00 , 562.00 , Yes ,,,,,,,," $418,454 ",,,,,,,,,," $418,454 ",,,," $21,886 ",," $59,909 "," $446,650 "," $56,465 "," $7,540 "," $5,673 ",,," $20,070 ",,,," $69,062 ",,,,,,,,,,,,," $2,047,481 "," $2,734,736 "," $2,369,550 ",,,," $94,692 "," $13,454 ",," $147,424 "," $116,425 ",,," $2,741,545 ",,,,,,," $265,213 ",,,,,,," $265,213 "," $133,440 "," $694,064 ",,,,,,," $827,504 ",,,,,,,,,,,,,,,,,,, $-   ," $4,245,907 "," $7,555 ",,
 53 , Polk , 1361 , 531361 , HILLCREST ELEMENTARY SCHOOL , 1.00 , 06-07 ,, 608.01 , Yes ,,,,,,,," $307,474 ",,,,,,,,,," $307,474 ",,,," $23,395 ",," $65,413 "," $477,192 ",," $10,660 "," $1,750 ",,," $20,070 ",,,," $58,882 ",,,,,,,,,,,,," $2,167,214 "," $2,824,576 "," $2,532,960 ",,,," $103,392 "," $14,382 ",," $160,965 "," $90,166 ",,," $2,901,865 ",,,,,,,,,,,,,, $-   ," $142,644 "," $734,651 ",,,,,,," $877,295 "," $251,299 ",,,,,,,,,,,,,,,,,," $251,299 "," $4,260,644 "," $7,008 ",,
 53 , Polk , 1401 , 531401 , JANIE HOWARD WILSON SCHOOL , 1.00 , 06-07 ,, 569.50 , Yes ,,,,,,,," $337,876 ",,,,,,,,,," $337,876 ",,,," $21,580 ",," $60,298 "," $439,999 "," $59,426 "," $10,660 "," $3,877 ",,,,,,," $73,027 ",,,,,,,,,,,,," $2,038,059 "," $2,706,926 "," $2,336,619 ",,,," $95,308 "," $13,266 ",," $148,388 "," $135,348 ",,," $2,728,929 ",,,,,,," $319,659 ",,,,,,," $319,659 "," $131,577 "," $690,870 ",,,,,,," $822,447 ",,,,,,,,,,,,,,,,,,, $-   ," $4,186,908 "," $7,352 ",,
 53 , Polk , 1421 , 531421 , DALE R FAIR BABSON PARK ELEM. , 1.00 , 06-07 ,, 467.50 , Yes ,,,,,,,," $100,858 ",,,,,,,,,," $100,858 ",,,," $17,422 ",," $49,495 "," $354,930 "," $45,150 "," $8,060 ",,,,,,,,,,,,,,,,,,,,," $1,677,574 "," $2,152,631 "," $1,886,191 ",,,," $78,233 "," $10,710 ",," $121,815 "," $149,296 ",,," $2,246,245 ",,,,,,,,,,,,,, $-   ," $106,222 "," $568,671 ",,,,,,," $674,893 "," $287,016 ",,,,,," $4,878 ",,,,,,,,,,,," $291,894 "," $3,220,276 "," $6,888 ",,
 53 , Polk , 1671 , 531671 , MCKEEL ACADEMY OF TECHNOLOGY , 3.00 , 06-07 ,, 992.09 , Yes ,,,,,,,," $171,178 ",,,,,,,,,," $171,178 ",," $295,987 ",," $203,878 ",," $105,938 "," $747,886 ",,,," $109,282 ",,,,,,,,,,,,,,,,,,," $3,514,104 "," $4,977,075 "," $4,100,275 ",,,,," $23,277 ",," $258,464 "," $323,314 ",,," $4,705,330 ",,,,,," $95,673 "," $694,306 ",,,,,,," $789,979 "," $230,874 "," $1,191,226 ",,,,,,," $1,422,100 ",,,,,,,,,,,,,,,,," $237,229 ",," $237,229 "," $7,597,561 "," $7,658 ",,
 53 , Polk , 1682 , 531682 , MCKEEL ELEMENTARY ACADEMY , 1.00 , 06-07 ,, 357.00 , Yes ,,,,,,,," $11,595 ",,,,,,,,,," $11,595 ",," $97,946 ",," $13,264 ",," $37,668 "," $269,181 ",,," $57,324 "," $242,956 ",,,,,,,,,,,,,,,,,,," $1,183,277 "," $1,901,616 "," $1,434,485 ",,,,," $8,144 ",," $93,007 "," $48,753 ",,," $1,584,389 ",,,,,,," $158,987 ",,,,,,," $158,987 "," $140,519 "," $401,112 ",,,,,,," $541,631 ",,,,,,,,,,,,,,,,,,, $-   ," $2,613,829 "," $7,322 ",,
 53 , Polk , 1692 , 531692 , SOUTH MCKEEL ELEMENTARY ACADEM , 1.00 , 06-07 ,, 576.50 , Yes ,,,,,,,," $188,854 ",,,,,,,,,," $188,854 ",," $146,351 ",," $21,415 ",," $61,029 "," $443,353 ",,," $29,213 ",,,,,,,,,,,,,,,,,,,," $1,902,578 "," $2,603,939 "," $2,318,548 ",,,,," $13,164 ",," $150,192 "," $65,618 ",,," $2,547,522 ",,,,,,," $246,461 ",,,,,,," $246,461 "," $227,032 "," $644,944 ",,,,,,," $871,976 ",,,,,,,,,,,,,,,,,,, $-   ," $3,911,230 "," $6,784 ",,
, Polk , 1721 , 531721 , LAKE WALES SENIOR HIGH SCHOOL , 3.00 , 06-07 ,," 1,368.93 ", Yes ,,,,,,,," $377,860 ",,,,,,,,,," $377,860 ",,,," $54,903 ",," $147,244 "," $1,085,633 ",," $22,620 "," $12,985 ",,," $10,035 ",,,,,,,,,,,,,,,,," $5,146,734 "," $6,480,154 "," $5,944,372 ",,,," $229,140 "," $33,751 ",," $356,749 "," $327,384 ",,," $6,891,396 ",,,,,,," $505,269 ",,,,,,," $505,269 "," $334,750 "," $1,744,662 ",,,,,,," $2,079,412 ",,,,,,,,,,,,,,,,,,, $-   ," $9,442,695 "," $6,898 ",,
 53 , Polk , 1951 , 531951 , BERKLEY ELEMENTARY SCHOOL , 1.00 , 06-07 ,, 562.43 , Yes ,,,,,,,,,,,," $82,690 ",,,,,," $82,690 ",," $116,518 "," $54,550 "," $21,026 ",," $59,347 "," $427,765 ",," $9,360 ",,,," $44,941 ",,,," $71,712 ",,,,,,,,,,,,," $1,943,731 "," $2,748,950 "," $2,273,848 ",,,," $94,123 "," $12,910 "," $8,315 "," $146,545 "," $66,884 ",,," $2,602,625 ",,,,,,," $487,528 ",,,,,,," $487,528 "," $128,049 "," $658,894 ",,,,,,," $786,943 ",,,,,,,,,,,,,,,,,,, $-   ," $4,106,111 "," $7,301 ",,
 53 , Polk , 1961 , 531961 , DISCOVERY ACADEMY/LAKE ALFRED , 2.00 , 06-07 ,, 969.50 , Yes ,,,,,,,," $162,319 ",,,,,,,,,," $162,319 ",," $325,349 ",," $35,907 ",," $102,640 "," $708,060 "," $101,421 "," $16,120 "," $6,449 ",,," $10,035 ",,,,,,," $67,839 ",,,,,,,,,," $3,345,642 "," $4,719,462 "," $4,295,465 ",,,," $162,224 "," $22,073 ",,,,,," $4,479,762 ",,,,,,,,,,,,,, $-   ," $218,930 "," $1,134,120 ",,,,,,," $1,353,050 "," $247,300 ",,,,,,,,,,,,,,,,,," $247,300 "," $6,482,131 "," $6,686 ",,
 53 , Polk , 8051 , 538051 , FOUNDATION SCHOOL , 3.00 , 06-07 ,, 94.50 , Yes ,,," $38,283 "," $55,992 ",,,,,,,,,,,,,," $94,275 ",," $24,887 ",,,,,,," $2,080 "," $4,778 "," $81,292 ",,,,,," $31,893 ",,," $44,459 ",,,,,,,,,," $404,940 "," $594,329 "," $555,517 ",,,,,,,,,,," $555,517 ",,,,,,,,,,,,,, $-   ,,," $150,577 ",,,,,," $150,577 ",,," $7,929 ",,,," $6,441 ",,,,,,,,,,,," $14,370 "," $853,551 "," $9,032 ",,
 53 , Polk , 8071 , 538071 , A.C.E. CHARTER SCHOOL (centtral Fl Speech & Hearing Center) , 1.00 , 06-07 ,, 17.50 , Yes ,,," $10,168 ",,,,,,,,,,,,,,," $10,168 ",,,, $823 ," $4,689 "," $1,909 "," $17,009 ",,,," $12,250 ",,,,,,,,,,,,,,,,,,," $131,028 "," $167,708 "," $179,751 ",,,,,,,,,,," $179,751 ",,,,,,,,,,,,,, $-   ,,," $48,723 ",,,,,," $48,723 "," $15,781 ",," $5,781 ",,,,,,,,,,,,,,,," $21,562 "," $248,161 "," $14,181 ",,
 53 , Polk , 8121 , 538121 , HARTRIDGE ACADEMY , 1.00 , 06-07 ,, 102.50 , Yes ,,,,,,,," $13,782 ",,,,,,,,,," $13,782 ",," $31,945 ",," $3,620 ",," $10,310 "," $73,673 ",," $1,300 ",," $70,097 ",,,,,,,,,,,,,,,,,,," $344,733 "," $535,678 "," $447,554 ",,,,,,," $25,369 ",,,," $472,923 ",,,,,,,,,,," $31,183 ",,," $31,183 ",,," $128,190 ",,,,,," $128,190 ",,,,,,,,,," $15,619 ",,,,,,,,," $15,619 "," $724,452 "," $7,068 ",,
 53 , Polk , 8131 , 538131 , PCC COLLEGIATE HIGH SCHOOL , 3.00 , 06-07 ,, 156.44 , Yes ,,,,,,,," $506,625 ",,,,,,,,,," $506,625 ",,,," $2,513 ",," $6,843 "," $49,711 ",,," $67,838 ",,,,,,,,,,,,,,,,,,,," $234,248 "," $361,153 "," $304,775 ",,,,,,," $16,578 ",,,," $321,353 ",,,,,,,,,,,,,, $-   ,,," $87,105 ",,,,,," $87,105 ",,,,,,,,,,,,,,,,,,, $-   ," $954,883 "," $6,104 ",,
 53 , Polk , 8133 , 538133 , Polk Community College CHAIN OF LAKES COLLEGIATE HIGH , 3.00 , 06-07 ,, 67.05 , Yes ,,,,,,,," $506,625 ",,,,,,,,,," $506,625 ",,,," $2,513 ",," $6,843 "," $49,711 ",,," $67,838 ",,,,,,,,,,,,,,,,,,,," $234,248 "," $361,153 "," $304,775 ",,,,,,," $16,578 ",,,," $321,353 ",,,,,,,,,,," $19,991 ",,," $19,991 ",,," $87,105 ",,,,,," $87,105 ",,,,,,,,,,,,,,,,,,, $-   ," $974,874 "," $14,540 ",,
 53 , Polk , 8141 , 538141 , LAKELAND MONTESSORI SCHLHOUSE , 1.00 , 06-07 ,, 71.50 , Yes ,,,,,,,," $29,433 ",,,,,,,,,," $29,433 ",," $13,001 ",," $2,540 "," $17,696 "," $7,191 "," $52,070 ",," $1,040 ",,,," $3,646 ",,,,," $23,953 ",,,,,,,,,,,," $222,101 "," $319,285 "," $304,689 ",,,,,,,,,,," $304,689 ",,,,,,,,,,," $20,806 ",,," $20,806 ",,," $82,588 ",,,,,," $82,588 ",,," $10,683 ",,,," $5,179 ",," $10,488 ",,,,,,,,," $84,220 "," $26,350 "," $478,462 "," $6,692 ",,
 53 , Polk , 8142 , 538142 , BERKLEY ACCELERATED MIDDLE SCH , 2.00 , 06-07 ,, 311.50 , Yes ,,,,,,,,,,,," $78,226 ",,,,,," $78,226 ",," $82,037 "," $20,050 "," $11,425 ",," $33,026 "," $225,104 ",,,,,," $19,854 ",,," $6,460 ",,,,,,,,,,,,,," $1,084,024 "," $1,481,980 "," $1,235,536 ",,,," $52,120 "," $7,015 ",," $81,153 "," $75,667 ",,," $1,451,491 ",,,,,,," $158,844 ",,,,,,," $158,844 "," $69,580 "," $367,467 ",,,,,,," $437,047 ",,,,,,,,,,,,,,,,,,, $-   ," $2,156,097 "," $6,922 ",,
 53 , Polk , 8143 , 538143 , OUR CHILDREN'S ACADEMY , 1.00 , 06-07 , 13.00 , 30.50 , Yes ,,,,,,,," $113,900 ",,,,,,,,,," $113,900 ",," $5,550 ",," $3,461 ",," $3,224 "," $71,490 ",,, $622 ,,,,,,,,,,,,,,,,,,,," $328,526 "," $412,873 "," $374,737 ",,,," $5,096 "," $2,128 ",," $7,946 "," $49,984 ",,," $439,891 ",,,,,,," $292,423 ",,,,,,," $292,423 "," $21,104 "," $111,365 ",,,,,,," $132,469 ",,,,,,,,,,,,,,,,,,, $-   ," $951,665 "," $31,202 ",,
 53 , Polk , 8144 , 538144 , LIFE SKILLS CENTER , 3.00 , 06-07 ,, 382.50 , Yes ,,,,,,,," $111,785 ",,,,,,,,,," $111,785 ",," $139,637 ",," $15,448 ",," $41,149 "," $305,468 ",," $3,380 ",,,,,,,,,,,,,,,,,,,,," $1,473,864 "," $1,978,946 "," $2,021,923 ",,,,,,,,,,," $2,021,923 ",,,,,,,,,,,,,, $-   ,,," $548,059 ",,,,,," $548,059 ",,,,,,,,,,,,,,,,,,, $-   ," $2,638,790 "," $6,899 ",,
 54 , Putnam , 0051 , 540051 , THE CHILDREN'S READING CENTER , 1.00 , 06-07 ,, 122.50 , Yes ,,,," $48,207 ",,,,,,,,,,,,,," $48,207 ",,,,,,,,,,,,,,,,,,,,," $1,476 ",,,,,,,,," $477,755 "," $479,231 ",,,,,,," $248,079 ",,,,," $248,079 "," $660,306 ",,,,,,,,,,,,, $-   ,,,," $182,551 ",,,,," $182,551 ",,," $4,053 ",,,," $17,713 ",,,,,,,,," $150,000 ",,," $171,766 "," $881,755 "," $7,198 ",,
 57 , Santa Rosa , 8001 , 578001 , LEARNING ACADEMY OF SANTA ROSA , 3.00 , 06-07 ,, 79.32 , Yes ,,,,,,,,,,,,,,,,,, $-   ,," $34,806 ",," $3,109 ",," $8,152 "," $62,047 ",," $1,386 ",," $79,540 ",,,,,,,,,,,,,,,,,,," $387,351 "," $576,391 "," $317,471 ",,,," $11,933 "," $1,412 ",," $113,913 "," $34,303 ",," $65,743 "," $544,775 ",,,,,,,,,,,,,, $-   ," $21,527 "," $157,424 ",,,,,,," $178,951 ",,, $790 ,,,,,,, $609 ,,,,,,,,," $1,399 "," $756,741 "," $9,540 ",,
 58 , Sarasota , 0070 , 580070 , ISLAND VILLAGE MONTESSORI MIDD , 2.00 , 06-07 ,, 74.50 , Yes ,,,,,,,," $39,251 ",,,,,,,,,," $39,251 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $126,951 "," $126,951 ",,,,,,,,,,,, $-   ," $545,493 ",,,,,,,,,,,,, $-   ,,,," $418,542 ",,,,," $418,542 ",,,,,,," $3,309 ",,,,,,,,,,,," $3,309 "," $588,053 "," $7,893 ",,
 58 , Sarasota , 0072 , 580072 , ISLAND VILLAGE NORTH , 1.00 , 06-07 ,, 22.00 , Yes ,,,,,,,," $75,893 ",,,,,,,,,," $75,893 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $33,801 "," $33,801 ",,,,,,,,,,,, $-   ," $145,240 ",,,,,,,,,,,,, $-   ,,,," $111,439 ",,,,," $111,439 ",,,,,,," $5,197 ",,,,,,,,,,,," $5,197 "," $226,330 "," $10,288 ",,
 58 , Sarasota , 0073 , 580073 , GOODWILL ACADEMY , 3.00 , 06-07 ,, 10.50 , Yes ,,,,,,,," $102,220 ",,,,,,,,,," $102,220 ",," $10,830 ",," $1,512 ",," $2,849 "," $29,911 ",,,,,,,,,,,,,,,,,,,,,,," $71,215 "," $116,317 "," $163,264 ",,,,, $932 ,," $5,490 "," $107,872 ",,," $277,558 ",,,,,,,,,,,,,, $-   ," $24,597 "," $206,343 ",,,,,,," $230,940 "," $79,978 ",,,,,,,,,, $9 ,,,,,,,," $79,987 "," $529,464 "," $50,425 ",,
 58 , Sarasota , 0074 , 580074 , SARASOTA MILITARY ACADEMY , 3.00 , 06-07 ,, 465.85 , Yes ,,,,,,,," $185,861 ",,,,,,,,,," $185,861 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $1,029,252 "," $1,029,252 ",,,,,,,,,,,, $-   ," $4,422,563 ",,,,,,,,,,,,, $-   ,,,," $3,393,311 ",,,,," $3,393,311 ",,," $9,435 ",,,," $13,007 ",,,,,,," $2,127 ",,,,," $24,569 "," $4,632,993 "," $9,945 ",,
 58 , Sarasota , 0081 , 580081 , SUNCOAST SCHOOL FOR INN.STUD. , 4.00 , 06-07 ,, 221.48 , Yes ,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $410,008 "," $410,008 ",,,,,,,,,,,, $-   ," $1,761,751 ",,,,,,,,,,,,, $-   ,,,," $1,351,743 ",,,,," $1,351,743 ",,,,,,,,," $51,006 ",,,,,,,,," $158,037 "," $51,006 "," $1,812,757 "," $8,185 ",,
 58 , Sarasota , 0083 , 580083 , SARASOTA SCHL OF ARTS/SCIENCES , 2.00 , 06-07 ,, 584.50 , Yes ,,,,,,,," $66,030 ",,,,,,,,,," $66,030 ",,,,,," $39,785 ",,,," $15,409 "," $427,465 ",,,,,,,,,,,,,,,,,,," $632,778 "," $1,115,437 "," $2,607,155 ",,,,,,," $111,811 ",,,," $2,718,966 ",,,,,,,,,,,,,, $-   ,,," $2,086,188 ",,,," $1,438,320 ",," $3,524,508 "," $63,237 ",," $9,720 ",,,,,,,,,,,,,,,," $72,957 "," $4,778,932 "," $8,176 ",,
 58 , Sarasota , 0090 , 580090 , ISLAND VILLAGE MONTESSORI SCHL , 1.00 , 06-07 ,, 341.00 , Yes ,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $604,072 "," $604,072 ",,,,,,,,,,,, $-   ," $2,595,619 ",,,,," $133,318 ",,,,,,,," $133,318 ",,,," $1,991,547 ",,,,," $1,991,547 ",,,,,,,,,,,,,,,,,,, $-   ," $2,728,937 "," $8,003 ",,
 58 , Sarasota , 0100 , 580100 , SARASOTA SUNCOAST ACADEMY , 1.00 , 06-07 ,, 208.00 , Yes ,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,,, $-   ,," $1,452,081 ",,,,,," $19,139 ",,,,,," $1,471,220 ",,,,,,,,, $-   ,,,,,,," $3,302 ",,,,,,,,,," $8,138 ",," $11,440 "," $1,482,660 "," $7,128 ",,
 58 , Sarasota , 0102 , 580102 , STUDENT LEADERSHIP ACADEMY , 2.00 , 06-07 ,, 226.50 , Yes ,,,,,,,," $55,435 ",,,,,,,,,," $55,435 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,," $381,710 "," $381,710 ",,,,,,,,,,,, $-   ," $1,640,158 ",,,,,,,,,,,,, $-   ,,,," $1,258,448 ",,,,," $1,258,448 ",,, $386 ,,,,,,,,,,,,,,,, $386 ," $1,695,979 "," $7,488 ",,
 59 , Seminole , 9222 , 599222 , RAYS OF HOPE CHARTER SCHOOL , 2.00 , 06-07 ,, 114.50 , Yes ,,,," $74,200 ",,,,,,,,,,,,,," $74,200 ",," $31,008 ",,,," $11,069 ",,,,," $88,154 ",,,,,,,,,,,,,,,,,,," $437,345 "," $567,576 "," $693,684 ",,,,,,,,,,," $693,684 ",,,,,,,,,,,,,, $-   ,,," $256,339 ",,,,,," $256,339 ",,," $1,412 ",,,," $202,125 ",,,,,,,,,,,," $203,537 "," $1,101,652 "," $9,621 ",,
