0,data_year,valueA,name_number,total1,total2,total3
0,2013,Texas,name3255 - 3355,168,11908,4
0,2013,Texas,name3256 - 3356,167,13376,0
0,2013,Texas,name3257 - 3357,166,12177,0
0,2013,Texas,name3258 - 3358,165,16530,13
0,2013,Texas,name3259 - 3359,164,12673,74
0,2013,Texas,name3260 - 3360,164,10774,4
0,2013,Texas,name3261 - 3361,164,12203,272
0,2013,Texas,name3262 - 3362,163,19746,1200
0,2013,Texas,name3263 - 3363,162,9940,27
0,2013,Texas,name3264 - 3364,162,15442,29
0,2013,Texas,name3265 - 3365,161,14824,4
0,2013,Texas,name3266 - 3366,159,11768,69
0,2013,Texas,name3267 - 3367,159,12284,40
0,2013,Texas,name3268 - 3368,158,19765,5
0,2013,Texas,name3269 - 3369,156,9524,30
0,2013,Texas,name3270 - 3370,153,12869,96
0,2013,Texas,name3271 - 3371,150,11842,8
0,2013,Texas,name3272 - 3372,150,9300,1
0,2013,Texas,name3273 - 3373,149,16610,16
0,2013,Texas,name3274 - 3374,148,8494,2
0,2013,Texas,name3275 - 3375,148,11148,5
0,2013,Texas,name3276 - 3376,146,13247,5
0,2013,Texas,name3277 - 3377,145,10273,20
0,2013,Texas,name3278 - 3378,144,15508,35
0,2013,Texas,name3279 - 3379,144,9742,41
0,2013,Texas,name3280 - 3380,144,15060,0
0,2013,Texas,name3281 - 3381,142,10664,63
0,2013,Texas,name3282 - 3382,140,5860,611
0,2013,Texas,name3283 - 3383,136,12630,0
0,2013,Texas,name3284 - 3384,135,13649,4
0,2013,Texas,name3285 - 3385,135,9691,27
0,2013,Texas,name3286 - 3386,135,13130,30
0,2013,Texas,name3287 - 3387,135,11954,0
0,2013,Texas,name3288 - 3388,134,16848,0
0,2013,Texas,name3289 - 3389,133,16374,0
0,2013,Texas,name3290 - 3390,132,10516,0
0,2013,Texas,name3291 - 3391,132,11499,0
0,2013,Texas,name3292 - 3392,131,11216,46
0,2013,Texas,name3293 - 3393,130,13511,87
0,2013,Texas,name3294 - 3394,130,10335,26
0,2013,Texas,name3295 - 3395,128,10398,72
0,2013,Texas,name3296 - 3396,126,12733,5
0,2013,Texas,name3297 - 3397,126,12970,1
0,2013,Texas,name3298 - 3398,124,6157,98
0,2013,Texas,name3299 - 3399,124,7871,7
0,2013,Texas,name3300 - 3400,123,7451,25
0,2013,Texas,name3301 - 3401,123,11751,29
0,2013,Texas,name3302 - 3402,123,8899,0
0,2013,Texas,name3303 - 3403,122,12054,0
0,2013,Texas,name3304 - 3404,121,14403,62
0,2013,Texas,name3305 - 3405,120,9687,28
0,2013,Texas,name3306 - 3406,120,7897,0
0,2013,Texas,name3307 - 3407,120,12703,0
0,2013,Texas,name3308 - 3408,120,8703,77
0,2013,Texas,name3309 - 3409,116,5235,125
0,2013,Texas,name3310 - 3410,113,11448,51
0,2013,Texas,name3311 - 3411,112,9304,9
0,2013,Texas,name3312 - 3412,112,6375,0
0,2013,Texas,name3313 - 3413,111,9908,15
0,2013,Texas,name3314 - 3414,110,9305,92
0,2013,Texas,name3315 - 3415,109,11237,12
0,2013,Texas,name3316 - 3416,108,10789,0
0,2013,Texas,name3317 - 3417,108,6072,37
0,2013,Texas,name3318 - 3418,107,6752,0
0,2013,Texas,name3319 - 3419,104,5552,0
0,2013,Texas,name3320 - 3420,104,6091,47
0,2013,Texas,name3321 - 3421,103,9082,0
0,2013,Texas,name3322 - 3422,103,7297,0
0,2013,Texas,name3323 - 3423,102,6397,32
0,2013,Texas,name3324 - 3424,102,8744,0
0,2013,Texas,name3325 - 3425,102,6998,86
0,2013,Texas,name3326 - 3426,102,10784,1
0,2013,Texas,name3327 - 3427,101,14371,0
0,2013,Texas,name3328 - 3428,100,9354,3
0,2013,Texas,name3329 - 3429,100,13485,38
0,2013,Texas,name3330 - 3430,100,10575,16
0,2013,Texas,name3331 - 3431,98,7951,0
0,2013,Texas,name3332 - 3432,98,8600,75
0,2013,Texas,name3333 - 3433,97,5163,119
0,2013,Texas,name3334 - 3434,97,5290,10
0,2013,Texas,name3335 - 3435,97,8787,82
0,2013,Texas,name3336 - 3436,95,8607,0
0,2013,Texas,name3337 - 3437,93,10495,18
0,2013,Texas,name3338 - 3438,92,3709,93
0,2013,Texas,name3339 - 3439,91,10104,16
0,2013,Texas,name3340 - 3440,90,9082,22
0,2013,Texas,name3341 - 3441,90,5596,26
0,2013,Texas,name3342 - 3442,90,5084,8
0,2013,Texas,name3343 - 3443,90,1517,5
0,2013,Texas,name3344 - 3444,90,8206,2
0,2013,Texas,name3345 - 3445,89,7975,23
0,2013,Texas,name3346 - 3446,88,6044,31
0,2013,Texas,name3347 - 3447,88,5096,2
0,2013,Texas,name3348 - 3448,86,13972,2
0,2013,Texas,name3349 - 3449,86,4755,0
0,2013,Texas,name3350 - 3450,85,5358,23
0,2013,Texas,name3351 - 3451,84,8532,0
0,2013,Texas,name3352 - 3452,83,5439,101
0,2013,Texas,name3353 - 3453,83,7340,0
0,2013,Texas,name3354 - 3454,81,8052,2
0,2013,Texas,name3355 - 3455,81,4274,181
0,2013,Texas,name3356 - 3456,80,5188,10
0,2013,Texas,name3357 - 3457,79,8987,0
0,2013,Texas,name3358 - 3458,78,4873,6
0,2013,Texas,name3359 - 3459,76,5322,0
0,2013,Texas,name3360 - 3460,76,3680,34
0,2013,Texas,name3361 - 3461,75,7910,0
0,2013,Texas,name3362 - 3462,75,5269,0
0,2013,Texas,name3363 - 3463,75,9569,0
0,2013,Texas,name3364 - 3464,74,6871,8
0,2013,Texas,name3365 - 3465,74,4029,0
0,2013,Texas,name3366 - 3466,74,6112,2
0,2013,Texas,name3367 - 3467,73,4845,21
0,2013,Texas,name3368 - 3468,72,6870,0
0,2013,Texas,name3369 - 3469,71,9808,0
0,2013,Texas,name3370 - 3470,71,7664,0
0,2013,Texas,name3371 - 3471,70,7348,15
0,2013,Texas,name3372 - 3472,68,3034,0
0,2013,Texas,name3373 - 3473,68,5138,0
0,2013,Texas,name3374 - 3474,67,7380,0
0,2013,Texas,name3375 - 3475,64,2589,0
0,2013,Texas,name3376 - 3476,64,4282,17
0,2013,Texas,name3377 - 3477,64,9896,0
0,2013,Texas,name3378 - 3478,64,7553,0
0,2013,Texas,name3379 - 3479,63,7224,0
0,2013,Texas,name3380 - 3480,63,3672,0
0,2013,Texas,name3381 - 3481,63,2255,3
0,2013,Texas,name3382 - 3482,62,6215,0
0,2013,Texas,name3383 - 3483,61,4542,59
0,2013,Texas,name3384 - 3484,61,4014,0
0,2013,Texas,name3385 - 3485,61,8557,0
0,2013,Texas,name3386 - 3486,60,3199,0
0,2013,Texas,name3387 - 3487,59,4816,3
0,2013,Texas,name3388 - 3488,57,6674,0
0,2013,Texas,name3389 - 3489,56,5528,0
0,2013,Texas,name3390 - 3490,56,2630,0
0,2013,Texas,name3391 - 3491,56,4977,0
0,2013,Texas,name3392 - 3492,55,3357,6
0,2013,Texas,name3393 - 3493,54,6351,33
0,2013,Texas,name3394 - 3494,54,5212,0
0,2013,Texas,name3395 - 3495,54,2105,92
0,2013,Texas,name3396 - 3496,53,3963,0
0,2013,Texas,name3397 - 3497,53,3897,68
0,2013,Texas,name3398 - 3498,53,3227,0
0,2013,Texas,name3399 - 3499,52,3428,0
0,2013,Texas,name3400 - 3500,51,2481,0
0,2013,Texas,name3401 - 3501,51,4334,1
0,2013,Texas,name3402 - 3502,50,4179,14
0,2013,Texas,name3403 - 3503,50,4092,0
0,2013,Texas,name3404 - 3504,50,3829,0
0,2013,Texas,name3405 - 3505,50,5729,4
0,2013,Texas,name3406 - 3506,47,4450,6
0,2013,Texas,name3407 - 3507,47,2081,0
0,2013,Texas,name3408 - 3508,47,3190,0
0,2013,Texas,name3409 - 3509,44,3905,0
0,2013,Texas,name3410 - 3510,44,8011,0
0,2013,Texas,name3411 - 3511,44,2878,0
0,2013,Texas,name3412 - 3512,43,4702,8
0,2013,Texas,name3413 - 3513,43,4779,0
0,2013,Texas,name3414 - 3514,42,2886,5
0,2013,Texas,name3415 - 3515,42,3113,144
0,2013,Texas,name3416 - 3516,41,4162,0
0,2013,Texas,name3417 - 3517,41,1815,8
0,2013,Texas,name3418 - 3518,39,4849,0
0,2013,Texas,name3419 - 3519,38,3303,0
0,2013,Texas,name3420 - 3520,38,3120,0
0,2013,Texas,name3421 - 3521,38,4345,0
0,2013,Texas,name3422 - 3522,38,1992,6
0,2013,Texas,name3423 - 3523,38,5668,0
0,2013,Texas,name3424 - 3524,38,2206,0
0,2013,Texas,name3425 - 3525,36,1162,0
0,2013,Texas,name3426 - 3526,36,1917,0
0,2013,Texas,name3427 - 3527,35,3308,0
0,2013,Texas,name3428 - 3528,34,2173,80
0,2013,Texas,name3429 - 3529,33,1348,0
0,2013,Texas,name3430 - 3530,32,2839,15
0,2013,Texas,name3431 - 3531,32,4209,0
0,2013,Texas,name3432 - 3532,31,2376,5
0,2013,Texas,name3433 - 3533,31,3044,21
0,2013,Texas,name3434 - 3534,30,2079,0
0,2013,Texas,name3435 - 3535,30,2696,0
0,2013,Texas,name3436 - 3536,29,2140,0
0,2013,Texas,name3437 - 3537,29,4236,0
0,2013,Texas,name3438 - 3538,29,2626,0
0,2013,Texas,name3439 - 3539,28,1858,0
0,2013,Texas,name3440 - 3540,28,1251,0
0,2013,Texas,name3441 - 3541,28,1750,0
0,2013,Texas,name3442 - 3542,27,1587,0
0,2013,Texas,name3443 - 3543,26,2006,0
0,2013,Texas,name3444 - 3544,26,2584,0
0,2013,Texas,name3445 - 3545,26,2409,5
0,2013,Texas,name3446 - 3546,26,2406,0
0,2013,Texas,name3447 - 3547,26,2288,0
0,2013,Texas,name3448 - 3548,25,1636,0
0,2013,Texas,name3449 - 3549,23,1151,53
0,2013,Texas,name3450 - 3550,22,1678,0
0,2013,Texas,name3451 - 3551,22,1271,0
0,2013,Texas,name3452 - 3552,22,831,68
0,2013,Texas,name3453 - 3553,22,1149,0
0,2013,Texas,name3454 - 3554,20,1472,13
0,2013,Texas,name3455 - 3555,19,2241,0
0,2013,Texas,name3456 - 3556,19,1182,0
0,2013,Texas,name3457 - 3557,19,2435,0
0,2013,Texas,name3458 - 3558,19,2231,0
0,2013,Texas,name3459 - 3559,18,852,0
0,2013,Texas,name3460 - 3560,18,802,0
0,2013,Texas,name3461 - 3561,17,968,0
0,2013,Texas,name3462 - 3562,17,1639,0
0,2013,Texas,name3463 - 3563,17,766,0
0,2013,Texas,name3464 - 3564,16,954,3
0,2013,Texas,name3465 - 3565,16,1227,0
0,2013,Texas,name3466 - 3566,16,841,0
0,2013,Texas,name3467 - 3567,16,849,15
0,2013,Texas,name3468 - 3568,14,1406,0
0,2013,Texas,name3469 - 3569,14,582,0
0,2013,Texas,name3470 - 3570,14,1528,0
0,2013,Texas,name3471 - 3571,13,743,0
0,2013,Texas,name3472 - 3572,13,120,0
0,2013,Texas,name3473 - 3573,13,796,0
0,2013,Texas,name3474 - 3574,13,734,0
0,2013,Texas,name3475 - 3575,12,338,0
0,2013,Texas,name3476 - 3576,12,786,0
0,2013,Texas,name3477 - 3577,11,1221,0
0,2013,Utah,name3478 - 3578,1135,59244,921
0,2013,Utah,name3479 - 3579,633,55277,164
0,2013,Utah,name3480 - 3580,518,31385,162
0,2013,Utah,name3481 - 3581,500,36975,64
0,2013,Utah,name3482 - 3582,471,39659,864
0,2013,Utah,name3483 - 3583,386,15629,927
0,2013,Utah,name3484 - 3584,376,35576,220
0,2013,Utah,name3485 - 3585,370,28885,118
0,2013,Utah,name3486 - 3586,292,24784,87
0,2013,Utah,name3487 - 3587,255,25115,26
0,2013,Utah,name3488 - 3588,254,13600,36
0,2013,Utah,name3489 - 3589,244,23731,5
0,2013,Utah,name3490 - 3590,226,16556,12
0,2013,Utah,name3491 - 3591,219,19065,19
0,2013,Utah,name3492 - 3592,218,15913,42
0,2013,Utah,name3493 - 3593,208,20080,40
0,2013,Utah,name3494 - 3594,208,10638,30
0,2013,Utah,name3495 - 3595,206,19346,63
0,2013,Utah,name3496 - 3596,194,22114,38
0,2013,Utah,name3497 - 3597,176,16867,90
0,2013,Utah,name3498 - 3598,174,15014,6
0,2013,Utah,name3499 - 3599,169,14152,13
0,2013,Utah,name3500 - 3600,160,10592,7
0,2013,Utah,name3501 - 3601,158,10691,20
0,2013,Utah,name3502 - 3602,145,12408,64
0,2013,Utah,name3503 - 3603,140,11998,20
0,2013,Utah,name3504 - 3604,136,9702,11
0,2013,Utah,name3505 - 3605,133,12399,39
0,2013,Utah,name3506 - 3606,131,9350,0
0,2013,Utah,name3507 - 3607,131,13599,10
0,2013,Utah,name3508 - 3608,126,5855,80
0,2013,Utah,name3509 - 3609,122,9999,17
0,2013,Utah,name3510 - 3610,120,10771,51
0,2013,Utah,name3511 - 3611,116,10225,59
0,2013,Utah,name3512 - 3612,115,5842,7
0,2013,Utah,name3513 - 3613,114,13514,8
0,2013,Utah,name3514 - 3614,114,9021,4
0,2013,Utah,name3515 - 3615,111,6415,22
0,2013,Utah,name3516 - 3616,110,8988,5
0,2013,Utah,name3517 - 3617,109,8081,17
0,2013,Utah,name3518 - 3618,101,10910,32
0,2013,Utah,name3519 - 3619,97,8746,1
0,2013,Utah,name3520 - 3620,93,5432,5
0,2013,Utah,name3521 - 3621,91,7466,9
0,2013,Utah,name3522 - 3622,91,5411,85
0,2013,Utah,name3523 - 3623,88,4000,10
0,2013,Utah,name3524 - 3624,88,9319,14
0,2013,Utah,name3525 - 3625,85,6835,26
0,2013,Utah,name3526 - 3626,79,5338,7
0,2013,Utah,name3527 - 3627,76,4399,8
0,2013,Utah,name3528 - 3628,73,6497,0
0,2013,Utah,name3529 - 3629,72,5922,4
0,2013,Utah,name3530 - 3630,72,4466,33
0,2013,Utah,name3531 - 3631,70,5487,3
0,2013,Utah,name3532 - 3632,67,6783,32
0,2013,Utah,name3533 - 3633,65,4715,0
0,2013,Utah,name3534 - 3634,65,4982,5
0,2013,Utah,name3535 - 3635,63,3264,36
0,2013,Utah,name3536 - 3636,61,4026,0
0,2013,Utah,name3537 - 3637,61,4419,2
0,2013,Utah,name3538 - 3638,57,5109,7
0,2013,Utah,name3539 - 3639,57,4763,4
0,2013,Utah,name3540 - 3640,52,5906,1
0,2013,Utah,name3541 - 3641,51,2992,0
0,2013,Utah,name3542 - 3642,50,4149,0
0,2013,Utah,name3543 - 3643,47,5330,0
0,2013,Utah,name3544 - 3644,47,2551,6
0,2013,Utah,name3545 - 3645,46,2740,5
0,2013,Utah,name3546 - 3646,44,2366,0
0,2013,Utah,name3547 - 3647,43,1021,39
0,2013,Utah,name3548 - 3648,33,2633,7
0,2013,Utah,name3549 - 3649,33,2231,3
0,2013,Utah,name3550 - 3650,33,2872,3
0,2013,Utah,name3551 - 3651,30,3813,0
0,2013,Utah,name3552 - 3652,30,1635,14
0,2013,Utah,name3553 - 3653,28,1939,4
0,2013,Utah,name3554 - 3654,28,4142,5
0,2013,Utah,name3555 - 3655,27,1477,0
0,2013,Utah,name3556 - 3656,24,1050,25
0,2013,Utah,name3557 - 3657,24,2538,18
0,2013,Utah,name3558 - 3658,21,2951,0
0,2013,Utah,name3559 - 3659,20,2113,0
0,2013,Utah,name3560 - 3660,19,1378,4
0,2013,Vermont,name3561 - 3661,516,35493,103
0,2013,Vermont,name3562 - 3662,481,20006,1576
0,2013,Vermont,name3563 - 3663,351,23236,43
0,2013,Vermont,name3564 - 3664,216,11482,85
0,2013,Vermont,name3565 - 3665,165,8231,0
0,2013,Vermont,name3566 - 3666,140,11204,6
0,2013,Vermont,name3567 - 3667,114,5539,2
0,2013,Vermont,name3568 - 3668,88,2738,7
0,2013,Vermont,name3569 - 3669,75,4176,0
0,2013,Vermont,name3570 - 3670,66,3646,3
0,2013,Vermont,name3571 - 3671,31,981,0
0,2013,Virgin Islands,name3572 - 3672,118,14604,31
0,2013,Virgin Islands,name3573 - 3673,111,10551,0
0,2013,Virgin Islands,name3574 - 3674,68,6480,0
0,2013,Virginia,name3575 - 3675,3565,237969,3291
0,2013,Virginia,name3576 - 3676,2466,157698,3420
0,2013,Virginia,name3577 - 3677,1077,83865,1686
0,2013,Virginia,name3578 - 3678,1026,37223,645
0,2013,Virginia,name3579 - 3679,988,69474,263
0,2013,Virginia,name3580 - 3680,957,35236,348
0,2013,Virginia,name3581 - 3681,832,57175,66
0,2013,Virginia,name3582 - 3682,824,40516,867
0,2013,Virginia,name3583 - 3683,819,54709,199
0,2013,Virginia,name3584 - 3684,819,52080,247
0,2013,Virginia,name3585 - 3685,814,44659,92
0,2013,Virginia,name3586 - 3686,613,43011,471
0,2013,Virginia,name3587 - 3687,558,54301,11
0,2013,Virginia,name3588 - 3688,538,30783,96
0,2013,Virginia,name3589 - 3689,508,46175,42
0,2013,Virginia,name3590 - 3690,479,26553,182
0,2013,Virginia,name3591 - 3691,475,41832,86
0,2013,Virginia,name3592 - 3692,462,34001,5
0,2013,Virginia,name3593 - 3693,461,30601,550
0,2013,Virginia,name3594 - 3694,415,35911,30
0,2013,Virginia,name3595 - 3695,395,34614,16
0,2013,Virginia,name3596 - 3696,374,26391,41
0,2013,Virginia,name3597 - 3697,371,21852,70
0,2013,Virginia,name3598 - 3698,369,20669,0
0,2013,Virginia,name3599 - 3699,359,11900,433
0,2013,Virginia,name3600 - 3700,357,14734,98
0,2013,Virginia,name3601 - 3701,347,23320,0
0,2013,Virginia,name3602 - 3702,328,22070,105
0,2013,Virginia,name3603 - 3703,319,8505,602
0,2013,Virginia,name3604 - 3704,304,13385,21
0,2013,Virginia,name3605 - 3705,304,27580,0
0,2013,Virginia,name3606 - 3706,288,18241,0
0,2013,Virginia,name3607 - 3707,286,13141,104
0,2013,Virginia,name3608 - 3708,278,19917,2
0,2013,Virginia,name3609 - 3709,259,14462,24
0,2013,Virginia,name3610 - 3710,256,14690,149
0,2013,Virginia,name3611 - 3711,248,11682,38
0,2013,Virginia,name3612 - 3712,239,13042,27
0,2013,Virginia,name3613 - 3713,239,18185,66
0,2013,Virginia,name3614 - 3714,222,16407,32
0,2013,Virginia,name3615 - 3715,212,12806,37
0,2013,Virginia,name3616 - 3716,201,11199,0
0,2013,Virginia,name3617 - 3717,192,9753,0
0,2013,Virginia,name3618 - 3718,188,8357,0
0,2013,Virginia,name3619 - 3719,187,7692,16
0,2013,Virginia,name3620 - 3720,184,8374,4
0,2013,Virginia,name3621 - 3721,180,15071,42
0,2013,Virginia,name3622 - 3722,174,15212,3
0,2013,Virginia,name3623 - 3723,163,12166,28
0,2013,Virginia,name3624 - 3724,157,8321,16
0,2013,Virginia,name3625 - 3725,154,14427,0
0,2013,Virginia,name3626 - 3726,153,6582,85
0,2013,Virginia,name3627 - 3727,140,5221,0
0,2013,Virginia,name3628 - 3728,139,8261,5
0,2013,Virginia,name3629 - 3729,139,10637,0
0,2013,Virginia,name3630 - 3730,138,12019,8
0,2013,Virginia,name3631 - 3731,137,8850,6
0,2013,Virginia,name3632 - 3732,136,9153,0
0,2013,Virginia,name3633 - 3733,130,10421,0
0,2013,Virginia,name3634 - 3734,123,4777,0
0,2013,Virginia,name3635 - 3735,118,4609,82
0,2013,Virginia,name3636 - 3736,117,5325,0
0,2013,Virginia,name3637 - 3737,116,6143,0
0,2013,Virginia,name3638 - 3738,111,7462,21
0,2013,Virginia,name3639 - 3739,105,4865,0
0,2013,Virginia,name3640 - 3740,104,3720,133
0,2013,Virginia,name3641 - 3741,94,6904,0
0,2013,Virginia,name3642 - 3742,92,2942,0
0,2013,Virginia,name3643 - 3743,88,4772,0
0,2013,Virginia,name3644 - 3744,88,3649,0
0,2013,Virginia,name3645 - 3745,86,4747,0
0,2013,Virginia,name3646 - 3746,76,4700,2
0,2013,Virginia,name3647 - 3747,74,4619,11
0,2013,Virginia,name3648 - 3748,72,4590,0
0,2013,Virginia,name3649 - 3749,69,3962,0
0,2013,Virginia,name3650 - 3750,66,2119,0
0,2013,Virginia,name3651 - 3751,60,2461,0
0,2013,Virginia,name3652 - 3752,52,2774,0
0,2013,Virginia,name3653 - 3753,37,2069,0
0,2013,Virginia,name3654 - 3754,28,3410,0
0,2013,Virginia,name3655 - 3755,28,2452,0
0,2013,Virginia,name3656 - 3756,27,2408,6
0,2013,Virginia,name3657 - 3757,25,1144,0
0,2013,Virginia,name3658 - 3758,24,1717,0
0,2013,Virginia,name3659 - 3759,16,492,0
0,2013,Washington,name3660 - 3760,2932,160733,2670
0,2013,Washington,name3661 - 3761,2692,149724,2789
0,2013,Washington,name3662 - 3762,2275,145665,404
0,2013,Washington,name3663 - 3763,1820,95668,1380
0,2013,Washington,name3664 - 3764,1805,94029,2531
0,2013,Washington,name3665 - 3765,1384,68156,951
0,2013,Washington,name3666 - 3766,1317,89428,1078
0,2013,Washington,name3667 - 3767,1058,60633,245
0,2013,Washington,name3668 - 3768,1019,46497,1529
0,2013,Washington,name3669 - 3769,969,42793,1197
0,2013,Washington,name3670 - 3770,844,49240,127
0,2013,Washington,name3671 - 3771,768,40567,10
0,2013,Washington,name3672 - 3772,731,40368,68
0,2013,Washington,name3673 - 3773,575,21346,506
0,2013,Washington,name3674 - 3774,571,28706,448
0,2013,Washington,name3675 - 3775,556,21962,719
0,2013,Washington,name3676 - 3776,479,16981,46
0,2013,Washington,name3677 - 3777,431,37406,39
0,2013,Washington,name3678 - 3778,352,21863,18
0,2013,Washington,name3679 - 3779,330,15704,81
0,2013,Washington,name3680 - 3780,308,18879,9
0,2013,Washington,name3681 - 3781,308,14289,19
0,2013,Washington,name3682 - 3782,308,12129,0
0,2013,Washington,name3683 - 3783,230,8968,0
0,2013,Washington,name3684 - 3784,173,8249,8
0,2013,Washington,name3685 - 3785,141,8319,10
0,2013,Washington,name3686 - 3786,139,6808,0
0,2013,Washington,name3687 - 3787,105,8528,2
0,2013,Washington,name3688 - 3788,91,4467,21
0,2013,Washington,name3689 - 3789,60,2654,0
0,2013,Washington,name3690 - 3790,28,828,0
0,2013,West Virginia,name3691 - 3791,2228,114245,5669
0,2013,West Virginia,name3692 - 3792,888,78785,552
0,2013,West Virginia,name3693 - 3793,864,39812,2108
0,2013,West Virginia,name3694 - 3794,843,82865,41
0,2013,West Virginia,name3695 - 3795,772,51647,305
0,2013,West Virginia,name3696 - 3796,740,38779,1491
0,2013,West Virginia,name3697 - 3797,579,38026,1225
0,2013,West Virginia,name3698 - 3798,369,26115,267
0,2013,West Virginia,name3699 - 3799,357,21795,525
0,2013,West Virginia,name3700 - 3800,325,25741,36
0,2013,West Virginia,name3701 - 3801,321,12695,243
0,2013,West Virginia,name3702 - 3802,258,14576,147
0,2013,West Virginia,name3703 - 3803,231,17932,257
0,2013,West Virginia,name3704 - 3804,210,12151,96
0,2013,West Virginia,name3705 - 3805,134,8846,7
0,2013,West Virginia,name3706 - 3806,106,7331,10
0,2013,West Virginia,name3707 - 3807,88,4321,46
0,2013,West Virginia,name3708 - 3808,74,3683,30
0,2013,West Virginia,name3709 - 3809,58,1954,3
0,2013,West Virginia,name3710 - 3810,48,3546,0
0,2013,Wisconsin,name3711 - 3811,2632,221263,4518
0,2013,Wisconsin,name3712 - 3812,1496,109229,753
0,2013,Wisconsin,name3713 - 3813,1420,38345,3675
0,2013,Wisconsin,name3714 - 3814,1372,81177,2107
0,2013,Wisconsin,name3715 - 3815,1207,52132,2185
0,2013,Wisconsin,name3716 - 3816,1189,60162,1461
0,2013,Wisconsin,name3717 - 3817,1083,82653,935
0,2013,Wisconsin,name3718 - 3818,948,73988,3
0,2013,Wisconsin,name3719 - 3819,835,23887,2829
0,2013,Wisconsin,name3720 - 3820,756,52914,40
0,2013,Wisconsin,name3721 - 3821,738,37288,55
0,2013,Wisconsin,name3722 - 3822,707,62916,20
0,2013,Wisconsin,name3723 - 3823,668,42710,202
0,2013,Wisconsin,name3724 - 3824,596,64101,0
0,2013,Wisconsin,name3725 - 3825,576,38614,43
0,2013,Wisconsin,name3726 - 3826,537,52918,26
0,2013,Wisconsin,name3727 - 3827,504,26851,68
0,2013,Wisconsin,name3728 - 3828,497,52253,1
0,2013,Wisconsin,name3729 - 3829,497,31327,34
0,2013,Wisconsin,name3730 - 3830,482,38224,5
0,2013,Wisconsin,name3731 - 3831,472,32362,222
0,2013,Wisconsin,name3732 - 3832,457,13322,1004
0,2013,Wisconsin,name3733 - 3833,431,22706,71
0,2013,Wisconsin,name3734 - 3834,419,17728,452
0,2013,Wisconsin,name3735 - 3835,416,15195,137
0,2013,Wisconsin,name3736 - 3836,372,24783,270
0,2013,Wisconsin,name3737 - 3837,341,35159,8
0,2013,Wisconsin,name3738 - 3838,337,14540,17
0,2013,Wisconsin,name3739 - 3839,325,22485,100
0,2013,Wisconsin,name3740 - 3840,311,14610,21
0,2013,Wisconsin,name3741 - 3841,299,27395,0
0,2013,Wisconsin,name3742 - 3842,295,20710,116
0,2013,Wisconsin,name3743 - 3843,289,12207,1
0,2013,Wisconsin,name3744 - 3844,286,9055,434
0,2013,Wisconsin,name3745 - 3845,282,26189,0
0,2013,Wisconsin,name3746 - 3846,266,18615,5
0,2013,Wisconsin,name3747 - 3847,253,28673,1
0,2013,Wisconsin,name3748 - 3848,220,17346,0
0,2013,Wisconsin,name3749 - 3849,216,19091,0
0,2013,Wisconsin,name3750 - 3850,207,11353,1
0,2013,Wisconsin,name3751 - 3851,202,20730,3
0,2013,Wisconsin,name3752 - 3852,194,9294,39
0,2013,Wisconsin,name3753 - 3853,189,9606,48
0,2013,Wisconsin,name3754 - 3854,171,11498,19
0,2013,Wisconsin,name3755 - 3855,166,8523,98
0,2013,Wisconsin,name3756 - 3856,164,16471,0
0,2013,Wisconsin,name3757 - 3857,152,10970,61
0,2013,Wisconsin,name3758 - 3858,149,3326,256
0,2013,Wisconsin,name3759 - 3859,146,14093,19
0,2013,Wisconsin,name3760 - 3860,144,4949,148
0,2013,Wisconsin,name3761 - 3861,133,9349,0
0,2013,Wisconsin,name3762 - 3862,132,13543,0
0,2013,Wisconsin,name3763 - 3863,131,10812,4
0,2013,Wisconsin,name3764 - 3864,123,4396,5
0,2013,Wisconsin,name3765 - 3865,111,5480,0
0,2013,Wisconsin,name3766 - 3866,110,6635,9
0,2013,Wisconsin,name3767 - 3867,104,4570,18
0,2013,Wisconsin,name3768 - 3868,103,4638,150
0,2013,Wisconsin,name3769 - 3869,97,3334,120
0,2013,Wisconsin,name3770 - 3870,93,6954,0
0,2013,Wisconsin,name3771 - 3871,92,4305,0
0,2013,Wisconsin,name3772 - 3872,90,4779,0
0,2013,Wisconsin,name3773 - 3873,90,5378,10
0,2013,Wisconsin,name3774 - 3874,86,3674,0
0,2013,Wisconsin,name3775 - 3875,82,3310,0
0,2013,Wisconsin,name3776 - 3876,82,2760,82
0,2013,Wisconsin,name3777 - 3877,63,2373,21
0,2013,Wisconsin,name3778 - 3878,55,3578,0
0,2013,Wisconsin,name3779 - 3879,40,1756,0
0,2013,Wisconsin,name3780 - 3880,36,1669,0
0,2013,Wisconsin,name3781 - 3881,13,371,0
0,2013,Wisconsin,name3782 - 3882,13,156,0
0,2013,Wyoming,name3783 - 3883,245,7314,152
0,2013,Wyoming,name3784 - 3884,244,7250,283
0,2013,Wyoming,name3785 - 3885,156,12929,0
0,2013,Wyoming,name3786 - 3886,91,3084,0
0,2013,Wyoming,name3787 - 3887,76,2673,41
0,2013,Wyoming,name3788 - 3888,72,3977,15
0,2013,Wyoming,name3789 - 3889,61,2354,0
0,2013,Wyoming,name3790 - 3890,58,2037,20
0,2013,Wyoming,name3791 - 3891,48,2028,0
0,2013,Wyoming,name3792 - 3892,45,1364,0
0,2013,Wyoming,name3793 - 3893,33,997,91
0,2013,Wyoming,name3794 - 3894,24,1203,3
0,2013,Wyoming,name3795 - 3895,24,1471,35
0,2013,Wyoming,name3796 - 3896,23,631,0
