Name,Category,Value
D138,D,0.941088325
C362,C,0.844124051
D119,D,0.707451148
C647,C,0.051399819
D203,D,0.132873663
C800,C,0.674109357
D695,D,0.253951973
C517,C,0.576620066
D519,D,0.303529683
C490,C,0.844725273
D295,D,0.967173116
C350,C,0.958818393
D475,D,0.276489889
C705,C,0.951760629
D528,D,0.708155705
C595,C,0.936359316
D204,D,0.387498091
C63,C,0.401786039
D655,D,0.329221672
C10,C,0.278554894
D777,D,0.950303644
C641,C,0.011902487
D571,D,0.896501399
C780,C,0.803652683
D977,D,0.106968276
C698,C,0.76215748
D309,D,0.65288108
C266,C,0.307227367
D957,D,0.15770432
C558,C,0.017624356
D798,D,0.631842009
C653,C,0.372644229
D99,D,0.727963083
C574,C,0.126377209
D753,D,0.503064727
C348,C,0.002043315
D219,D,0.093480531
C702,C,0.019012887
D240,D,0.687123952
C653,C,0.094456868
D18,D,0.91228349
C920,C,0.57058554
D862,D,0.063291171
C147,C,0.011196965
D285,D,0.895371411
C461,C,0.086544042
D118,D,0.713483979
C98,C,0.248167617
D183,D,0.475186845
C166,C,0.572238136
D739,D,0.894018215
C86,C,0.822713868
D343,D,0.210715323
C746,C,0.954965093
D572,D,0.944417574
C686,C,0.279379406
D934,D,0.691735747
C833,C,0.766577306
D47,D,0.727073556
C551,C,0.923872635
D792,D,0.786358613
C539,C,0.941788008
D361,D,0.335331921
C749,C,0.263572542
D480,D,0.992522907
C292,C,0.643012793
D718,D,0.990997243
C458,C,0.882676503
D140,D,0.328043046
C770,C,0.772792654
D62,D,0.554404024
C338,C,0.409489253
D306,D,0.363808498
C465,C,0.468473539
D759,D,0.643240102
C331,C,0.149341243
D904,D,0.918001003
C799,C,0.348315257
D465,D,0.043502914
C13,C,0.664339994
D647,D,0.940623443
C43,C,0.8094127
D380,D,0.992525164
C669,C,0.793939876
D497,D,0.140174976
C948,C,0.456296507
D529,D,0.063767954
C783,C,0.942214153
D420,D,0.155672373
C505,C,0.013042233
D868,D,0.526540521
C839,C,0.900263587
D555,D,0.508640244
C82,C,0.918696644
D560,D,0.84142468
C117,C,0.303044227
D245,D,0.666134067
C341,C,0.297321386
D915,D,0.429395422
C543,C,0.490898219
D431,D,0.629994254
C356,C,0.682328733
D410,D,0.62309984
C855,C,0.493592602
D812,D,0.906444466
C501,C,0.480046806
D683,D,0.837639317
C334,C,0.088804644
D355,D,0.537918379
C479,C,0.007492763
D892,D,0.411842292
C822,C,0.536922773
D207,D,0.472659707
C557,C,0.14081705
D7,D,0.224357828
C666,C,0.397586857
D107,D,0.781440985
C440,C,0.562560776
D299,D,0.973667641
C669,C,0.677048303
D177,D,0.220243795
C442,C,0.283158478
D911,D,0.946884503
C352,C,0.187261372
D641,D,0.289159327
C206,C,0.303010594
D86,D,0.450165383
C809,C,0.693641826
D142,D,0.20431689
C451,C,0.573384222
D410,D,0.729194342
C432,C,0.298737244
D669,D,0.404283072
C831,C,0.373182728
D10,D,0.341486806
C626,C,0.910874537
D303,D,0.070487145
C888,C,0.840955152
D838,D,0.714553603
C690,C,0.367263599
D653,D,0.301194263
C934,C,0.803318603
D447,D,0.8110597
C333,C,0.595558024
D484,D,0.353807344
C196,C,0.841422595
D127,D,0.823324944
C904,C,0.759027615
D623,D,0.582592427
C364,C,0.88552512
D760,D,0.485015843
C744,C,0.314364497
D227,D,0.851632628
C676,C,0.678289267
D367,D,0.373186541
C462,C,0.733568059
D174,D,0.477684668
C924,C,0.866641984
D123,D,0.07171588
C572,C,0.120912829
D491,D,0.795936292
C309,C,0.723978409
D305,D,0.10576181
C858,C,0.25580172
D458,D,0.806616265
C184,C,0.609854109
D427,D,0.716930815
C352,C,0.661961811
D953,D,0.143658705
C298,C,0.043350533
D541,D,0.887881454
C342,C,0.160823839
D625,D,0.458971161
C829,C,0.99381149
D663,D,0.888057656
C247,C,0.291472703
D495,D,0.278968776
C638,C,0.758129095
D420,D,0.175145418
C436,C,0.843675792
D456,D,0.14842108
C163,C,0.047525093
D176,D,0.06393137
C749,C,0.417160416
D348,D,0.610020799
C447,C,0.377517996
D995,D,0.26333076
C511,C,0.972710455
D868,D,0.442954493
C909,C,0.527117034
D496,D,0.148457818
C173,C,0.840428797
D910,D,0.619221708
C119,C,0.541936951
D851,D,0.804536429
C194,C,0.187617872
D538,D,0.701983825
C232,C,0.288337252
D673,D,0.516547211
C410,C,0.999696922
D813,D,0.879450879
C965,C,0.838292714
D377,D,0.762659551
C119,C,0.272776903
D77,D,0.998827004
C263,C,0.677839178
D118,D,0.956993626
C248,C,0.739043258
D354,D,0.55461287
C631,C,0.425015734
D248,D,0.319037694
C751,C,0.506463876
D856,D,0.566243421
C158,C,0.029910292
D183,D,0.500298994
C602,C,0.756723526
D543,D,0.912333303
C593,C,0.379694427
D385,D,0.547597762
C875,C,0.510336489
D966,D,0.986840013
C148,C,0.485322819
D21,D,0.313359171
C741,C,0.246707824
D939,D,0.51755747
C35,C,0.938111294
D179,D,0.24406143
C199,C,0.376315872
D737,D,0.022025438
C590,C,0.452459916
D843,D,0.124048698
C430,C,0.876531622
D561,D,0.782894167
C822,C,0.620381553
D714,D,0.253168909
C357,C,0.29875329
D282,D,0.396441848
C683,C,0.477439944
D918,D,0.234498587
C97,C,0.981227304
D299,D,0.891208205
C23,C,0.656924733
D744,D,0.73689327
C136,C,0.027109024
D529,D,0.524628174
C548,C,0.589072098
D398,D,0.247482505
C878,C,0.434051261
D66,D,0.287446592
C560,C,0.362799643
D928,D,0.843386037
C672,C,0.350281163
D559,D,0.791797073
C304,C,0.798184054
D248,D,0.227388658
C525,C,0.650859
D216,D,0.289571878
C517,C,0.107185504
D179,D,0.273451752
C191,C,0.435045885
D268,D,0.587835874
C386,C,0.402599138
D662,D,0.902541481
C659,C,0.056364326
D791,D,0.724897501
C146,C,0.535270752
D878,D,0.921550725
C534,C,0.391608103
D423,D,0.526434543
C84,C,0.312637171
D549,D,0.051562075
C865,C,0.893825701
D99,D,0.228639788
C843,C,0.31739376
D826,D,0.809064342
C318,C,0.750024039
D713,D,0.641169231
C718,C,0.296979782
D998,D,0.400309029
C192,C,0.651038066
D8,D,0.096008986
C50,C,0.12013725
D279,D,0.850191477
C25,C,0.832879361
D885,D,0.35022124
C424,C,0.175122772
D819,D,0.582052162
C267,C,0.304106189
D655,D,0.864856763
C684,C,0.170739336
D248,D,0.651437318
C584,C,0.637848517
D761,D,0.458461818
C784,C,0.513155318
D95,D,0.213964854
C343,C,0.284046892
D801,D,0.725188537
C839,C,0.473005036
D447,D,0.9906754
C84,C,0.505236752
D424,D,0.391493652
C786,C,0.102198344
D292,D,0.476840221
C520,C,0.038861896
D977,D,0.928105402
C566,C,0.180874394
D880,D,0.841471122
C938,C,0.16487715
D368,D,0.269858162
C340,C,0.965370582
D448,D,0.271057457
C390,C,0.040943024
D974,D,0.832869926
C468,C,0.905979529
D401,D,0.383292483
C351,C,0.786887611
D328,D,0.383464478
C310,C,0.600395201
D821,D,0.194478465
C70,C,0.41455986
D116,D,0.138440546
C456,C,0.285451667
D244,D,0.251185747
C217,C,0.366387244
D368,D,0.865168124
C73,C,0.118163442
D846,D,0.179814796
C125,C,0.270758864
D16,D,0.956113235
C419,C,0.193434628
D611,D,0.369791886
C927,C,0.076560107
D106,D,0.476760189
C913,C,0.029743764
D933,D,0.445314038
C921,C,0.536673062
D486,D,0.0883996
C895,C,0.840225946
D951,D,0.239861738
C929,C,0.95017077
D247,D,0.901808734
C968,C,0.427573701
D599,D,0.726247964
C751,C,0.982431513
D29,D,0.238225322
C291,C,0.893683871
D613,D,0.498959011
C555,C,0.13478426
D268,D,0.19854352
C835,C,0.228490339
D85,D,0.796027678
C335,C,0.061239787
D304,D,0.876040052
C680,C,0.898680457
D765,D,0.155754569
C910,C,0.311746431
D995,D,0.335718919
C797,C,0.046746196
D610,D,0.254293946
C287,C,0.527108406
D789,D,0.196143036
C581,C,0.0684293
D60,D,0.981485315
C832,C,0.559605415
D846,D,0.927071241
C863,C,0.698044238
D218,D,0.593251995
C974,C,0.256153037
D779,D,0.165927901
C230,C,0.28017523
D653,D,0.468536266
C581,C,0.199247177
D854,D,0.303633258
C451,C,0.103046933
D349,D,0.424757145
C334,C,0.807469126
D544,D,0.14285514
C59,C,0.000245719
D469,D,0.216310554
C638,C,0.231976286
D749,D,0.633815336
C969,C,0.917464833
D717,D,0.472398444
C634,C,0.764539134
D6,D,0.594552252
C941,C,0.921009916
D648,D,0.091330211
C325,C,0.32568377
D453,D,0.845702302
C374,C,0.321075167
D79,D,0.488558495
C306,C,0.80578495
D762,D,0.927578701
C112,C,0.194647599
D322,D,0.6242477
C715,C,0.38954474
D537,D,0.883758999
C389,C,0.558994551
D352,D,0.182268772
C632,C,0.591113039
D824,D,0.409599473
C716,C,0.287356623
D270,D,0.096463971
C886,C,0.465424885
D307,D,0.760368364
C261,C,0.134151362
D15,D,0.682424702
C815,C,0.485209999
D630,D,0.902300777
C572,C,0.298560031
D270,D,0.793291754
C599,C,0.721995602
D655,D,0.135432098
C691,C,0.886742315
D597,D,0.66760937
C224,C,0.523841628
D686,D,0.904409546
C107,C,0.737678648
D96,D,0.857650432
C928,C,0.774318997
D187,D,0.785100662
C371,C,0.100311299
D469,D,0.766761184
C939,C,0.536706066
D148,D,0.059356152
C30,C,0.87247981
D677,D,0.758472504
C642,C,0.610421086
D124,D,0.34080901
C555,C,0.776197673
D225,D,0.945714486
C97,C,0.060370658
D50,D,0.983986591
C355,C,0.664952789
D490,D,0.832780871
C702,C,0.138578524
D221,D,0.717357885
C253,C,0.546506719
D387,D,0.089733456
C612,C,0.264142761
D683,D,0.370520504
C119,C,0.535038826
D895,D,0.611619685
C705,C,0.402401603
D472,D,0.644140972
C83,C,0.348704555
D245,D,0.889948484
C947,C,0.726719988
D192,D,0.574301423
C13,C,0.886021345
D510,D,0.074104438
C695,C,0.875092381
D642,D,0.6710531
C713,C,0.998722053
D659,D,0.597247117
C59,C,0.929242557
D180,D,0.037467637
C652,C,0.458738062
D931,D,0.252699064
C737,C,0.196331459
D383,D,0.156111407
C975,C,0.621909348
D714,D,0.839164706
C225,C,0.70864248
D667,D,0.192863764
C640,C,0.394185343
D111,D,0.559861406
C645,C,0.473680562
D414,D,0.575545479
C514,C,0.902148256
D193,D,0.82428482
C879,C,0.906457546
D979,D,0.763647007
C147,C,0.489092362
D164,D,0.913540495
C583,C,0.750740625
D564,D,0.039609308
C476,C,0.145503268
D873,D,0.232216612
C631,C,0.173740557
D158,D,0.208474562
C585,C,0.539285747
D354,D,0.192401881
C274,C,0.611024307
D925,D,0.345401212
C647,C,0.507542428
D702,D,0.854514863
C867,C,0.194261382
D36,D,0.314045759
C32,C,0.876823161
D192,D,0.137842064
C413,C,0.389018879
D684,D,0.645931292
C177,C,0.628491754
D951,D,0.168122366
C287,C,0.321316336
D820,D,0.526717958
C625,C,0.698164421
D27,D,0.486687582
C474,C,0.864458566
D849,D,0.069648486
C242,C,0.626561471
D681,D,0.538375355
C178,C,0.804577378
D334,D,0.962758201
C936,C,0.717108237
D123,D,0.006877678
C624,C,0.590224535
D802,D,0.653523598
C429,C,0.401698517
D59,D,0.213530073
C528,C,0.300578178
D809,D,0.150201865
C291,C,0.499602683
D719,D,0.001743895
C449,C,0.437556784
D349,D,0.224748149
C512,C,0.055013451
D547,D,0.781719919
C269,C,0.115193554
D545,D,0.64641049
C617,C,0.123219464
D31,D,0.481342553
C394,C,0.344429937
D791,D,0.908480434
C77,C,0.051211119
D466,D,0.515072241
C440,C,0.980377976
D319,D,0.029795624
C463,C,0.820301011
D13,D,0.805074587
C402,C,0.647884694
D282,D,0.098028783
C505,C,0.864636639
D620,D,0.493589511
C831,C,0.209499598
D420,D,0.0527858
C801,C,0.047859807
D440,D,0.159371515
C491,C,0.532200563
D896,D,0.611708926
C58,C,0.467250653
D92,D,0.830971799
C687,C,0.891449264
D766,D,0.404531164
C451,C,0.559055353
D643,D,0.688440336
C116,C,0.875692166
D783,D,0.911583427
C217,C,0.308020738
D343,D,0.301531705
C10,C,0.650212488
D137,D,0.441419526
C555,C,0.686178303
D866,D,0.728355662
C545,C,0.981380489
D689,D,0.249581369
C917,C,0.98489116
D796,D,0.664348222
C941,C,0.748057201
D941,D,0.062501134
C2,C,0.763175275
D857,D,0.919642725
C164,C,0.688481682
D317,D,0.073197231
C766,C,0.385563289
D203,D,0.118951276
C367,C,0.355648684
D84,D,0.470573082
C434,C,0.318052687
D795,D,0.390542794
C709,C,0.764409509
D238,D,0.184746565
C159,C,0.197637293
D719,D,0.264773101
C923,C,0.896704921
D486,D,0.213939696
C151,C,0.221153591
D217,D,0.918474156
C192,C,0.991036847
D78,D,0.744987598
C240,C,0.440346309
D463,D,0.722222928
C339,C,0.326854494
D161,D,0.014838387
C887,C,0.119511381
D133,D,0.473242217
C81,C,0.709996001
D603,D,0.911124809
C985,C,0.605462643
D778,D,0.452872102
C391,C,0.30139097
D801,D,0.804961809
C736,C,0.988545462
D982,D,0.424765267
C944,C,0.269783694
D110,D,0.790181179
C276,C,0.258608117
D760,D,0.55826536
C946,C,0.258806367
D412,D,0.526782248
C507,C,0.237486146
D924,D,0.806124697
C134,C,0.25364266
D641,D,0.709367728
C862,C,0.213987905
D538,D,0.112864463
C598,C,0.375515013
D641,D,0.982545026
C190,C,0.500605189
D622,D,0.030302581
C50,C,0.252758236
D149,D,0.351242262
C698,C,0.095880469
D214,D,0.245994615
C451,C,0.50330004
D50,D,0.334461337
C921,C,0.207326456
D763,D,0.061965052
C653,C,0.33995064
D93,D,0.37929751
C458,C,0.859057049
D236,D,0.015193384
C499,C,0.941784747
D797,D,0.827261021
C622,C,0.751463073
D662,D,0.570049081
C439,C,0.295990519
D505,D,0.042781864
C662,C,0.887088227
D945,D,0.697167718
C251,C,0.349367469
D395,D,0.463732589
C632,C,0.52822741
D525,D,0.170570088
C341,C,0.373265243
D557,D,0.958109193
C760,C,0.714654682
D4,D,0.406658208
C883,C,0.021829083
D966,D,0.944058757
C899,C,0.416199333
D275,D,0.461906659
C813,C,0.409576781
D443,D,0.098294442
C415,C,0.983154739
D338,D,0.592908747
C307,C,0.803218814
D26,D,0.748663945
C87,C,0.774874859
D863,D,0.771158379
C619,C,0.970953918
D793,D,0.436701051
C751,C,0.670365013
D869,D,0.250880972
C502,C,0.940757992
D945,D,0.418198206
C939,C,0.486466315
D882,D,0.541250003
C989,C,0.507674584
D48,D,0.641863252
C959,C,0.79152312
D291,D,0.476863367
C785,C,0.031076794
D367,D,0.093458974
C626,C,0.352259739
D115,D,0.777070826
C235,C,0.272228427
D268,D,0.529694238
C947,C,0.982097266
D632,D,0.687750473
C643,C,0.708325173
D971,D,0.844762513
C632,C,0.034114985
D482,D,0.385363673
C797,C,0.923672592
D153,D,0.755111934
C120,C,0.879695015
D254,D,0.245237721
C440,C,0.935814098
D416,D,0.109673226
C384,C,0.259127077
D134,D,0.834151971
C203,C,0.663176119
D516,D,0.791937936
C842,C,0.260529332
D818,D,0.078791202
C829,C,0.074667398
D417,D,0.673431503
C210,C,0.006552715
D391,D,0.745425316
C71,C,0.396256569
D456,D,0.291372022
C518,C,0.778693256
D577,D,0.109145008
C991,C,0.665557851
D280,D,0.259819432
C323,C,0.060561508
D859,D,0.492100968
C815,C,0.869547813
D845,D,0.480397809
C118,C,0.596733399
D831,D,0.83949575
C535,C,0.925048664
D311,D,0.398231349
C423,C,0.359609
D563,D,0.936201515
C106,C,0.157747436
D831,D,0.979313314
C862,C,0.669768022
D131,D,0.311808036
C697,C,0.870473867
D0,D,0.425370574
C337,C,0.796812499
D690,D,0.811959464
C452,C,0.993987677
D484,D,0.235225705
C973,C,0.830437751
D561,D,0.097037399
C237,C,0.224438392
D325,D,0.80268053
C143,C,0.873695606
D983,D,0.455121276
C901,C,0.11709178
D587,D,0.133982916
C670,C,0.757036559
D612,D,0.50428193
C194,C,0.092938465
D991,D,0.451831734
C859,C,0.514132145
D967,D,0.303784893
C13,C,0.493743376
D735,D,0.179668491
C382,C,0.509438728
D285,D,0.965056554
C555,C,0.916122606
D775,D,0.318215541
C206,C,0.938580721
D188,D,0.36708866
C376,C,0.410651098
D739,D,0.593349183
C570,C,0.013075644
D879,D,0.245782518
C982,C,0.175783376
D265,D,0.440046988
C679,C,0.762551514
D637,D,0.974640924
C922,C,0.250860143
D33,D,0.462707665
C618,C,0.913865326
D525,D,0.238273456
C616,C,0.217851124
D80,D,0.424885102
C709,C,0.348896158
D432,D,0.768775344
C328,C,0.722590757
D21,D,0.267040199
C528,C,0.812643464
D866,D,0.210565398
C359,C,0.542899221
D439,D,0.291695064
C548,C,0.619698935
D663,D,0.186136838
C771,C,0.014023485
D114,D,0.629305204
C945,C,0.396370531
D674,D,0.518209521
C152,C,0.068063786
D445,D,0.496365953
C782,C,0.486037767
D538,D,0.09145912
C850,C,0.859995874
D178,D,0.991619522
C474,C,0.303476074
D362,D,0.972221149
C799,C,0.875853708
D501,D,0.42770884
C876,C,0.138954356
D886,D,0.826604305
C669,C,0.603407333
D436,D,0.078038875
C628,C,0.601241486
D506,D,0.556376876
C748,C,0.607373412
D598,D,0.522681748
C967,C,0.483224547
D960,D,0.258381187
C10,C,0.6902801
D550,D,0.333548547
C351,C,0.549526285
D426,D,0.430910799
C937,C,0.030692877
D965,D,0.470739701
C32,C,0.451122318
D888,D,0.782951884
C636,C,0.291361632
D655,D,0.267606704
C609,C,0.624185843
D407,D,0.614937197
C561,C,0.163451062
D395,D,0.652026635
C808,C,0.567414705
D505,D,0.289714283
C755,C,0.943074142
D545,D,0.358249468
C364,C,0.229006546
D890,D,0.543694924
C159,C,0.535022938
D284,D,0.629511485
C308,C,0.70832912
D547,D,0.91852323
C28,C,0.902961538
D429,D,0.614355328
C239,C,0.204861936
D820,D,0.689884293
C857,C,0.006107001
D553,D,0.308850064
C746,C,0.167339422
D762,D,0.012443021
C801,C,0.410027515
D924,D,0.314776252
C332,C,0.788984435
D84,D,0.228543928
C726,C,0.548170628
D760,D,0.880866185
C89,C,0.640355078
D543,D,0.022055799
C315,C,0.552768044
D366,D,0.958436636
C595,C,0.847852864
D993,D,0.401596432
C736,C,0.563758306
D296,D,0.593071656
C312,C,0.868753271
D720,D,0.866408365
C918,C,0.283630308
D741,D,0.930582423
C800,C,0.80674519
D389,D,0.258782543
C143,C,0.107405164
D94,D,0.012014299
C271,C,0.421447579
D863,D,0.486847966
C894,C,0.950811706
D267,D,0.120383599
C410,C,0.246962968
D281,D,0.528311908
C584,C,0.02432428
D554,D,0.465337789
C598,C,0.759073938
D481,D,0.389802052
C774,C,0.021205791
D158,D,0.809102918
C861,C,0.573083834
D664,D,0.066340797
C260,C,0.4709379
D842,D,0.630863898
C166,C,0.97864437
D165,D,0.738468012
C517,C,0.659775359
D647,D,0.686365815
C440,C,0.36483869
D655,D,0.170726089
C391,C,0.086998634
D563,D,0.631557847
C289,C,0.648969045
D468,D,0.257252856
C975,C,0.309694974
D240,D,0.979878332
C542,C,0.248696805
D4,D,0.715145796
C623,C,0.714347089
D413,D,0.776799497
C945,C,0.024593656
D546,D,0.917422656
C223,C,0.024050698
D352,D,0.794070348
C851,C,0.807366094
D654,D,0.715871393
C958,C,0.899118068
D564,D,0.379850335
C530,C,0.323562974
D580,D,0.000110905
C26,C,0.053105986
D363,D,0.494306687
C729,C,0.250876307
D92,D,0.363168797
C354,C,0.121398009
D37,D,0.372660187
C16,C,0.510689914
D277,D,0.850994454
C593,C,0.956803149
D589,D,0.577649798
C357,C,0.47868362
D824,D,0.494379367
C202,C,0.027474127
D429,D,0.413485384
C676,C,0.808465167
D141,D,0.102917634
C362,C,0.184505262
D396,D,0.438134607
C139,C,0.886873741
D821,D,0.197031515
C983,C,0.119781032
D556,D,0.33518555
C346,C,0.235682467
D231,D,0.037263755
C304,C,0.879947507
D499,D,0.453189405
C688,C,0.487769126
D417,D,0.78064711
C398,C,0.699115732
D566,D,0.230830668
C440,C,0.487796499
D998,D,0.284710008
C537,C,0.220670408
D871,D,0.186777403
C939,C,0.40919403
D69,D,0.301330548
C643,C,0.811093299
D786,D,0.773786363
C494,C,0.077422458
D890,D,0.158169098
C83,C,0.855213986
D914,D,0.365118308
C207,C,0.43082562
D544,D,0.987603192
C961,C,0.217968364
D621,D,0.957020574
C900,C,0.337816815
D515,D,0.747872767
C706,C,0.105559907
D823,D,0.965162014
C308,C,0.553382496
D494,D,0.001816787
C856,C,0.286379264
D927,D,0.595273184
C931,C,0.890574383
D943,D,0.421267964
C279,C,0.791698547
D631,D,0.23286711
C568,C,0.001275775
D410,D,0.896949171
C350,C,0.548632481
D533,D,0.682787869
C179,C,0.821875302
D769,D,0.527658836
C456,C,0.96311359
D690,D,0.64086601
C886,C,0.541730921
D400,D,0.965252557
C81,C,0.237724568
D778,D,0.530464392
C411,C,0.314498862
D194,D,0.279856278
C263,C,0.98022835
D794,D,0.084244861
C83,C,0.026373745
D407,D,0.62211315
C421,C,0.048913264
D837,D,0.477540749
C125,C,0.371231379
D941,D,0.335056541
C694,C,0.662828444
D833,D,0.848525626
C52,C,0.751741544
D538,D,0.530053154
C515,C,0.83140916
D584,D,0.889096528
C838,C,0.336499578
D99,D,0.615881964
C107,C,0.579712162
D975,D,0.055253552
C908,C,0.243757818
D965,D,0.51037175
C267,C,0.948086606
D467,D,0.672199656
C774,C,0.546695663
D544,D,0.876538108
C787,C,0.495874207
D342,D,0.455875286
C992,C,0.934398012
D826,D,0.110698641
C232,C,0.030116183
D201,D,0.458708374
C80,C,0.076390308
D942,D,0.972554881
C781,C,0.798173095
D140,D,0.017822792
C681,C,0.691382727
D296,D,0.07760981
C532,C,0.826513425
D923,D,0.883049069
C293,C,0.77345371
D445,D,0.123501213
C364,C,0.365407444
D70,D,0.247235965
C824,C,0.923799951
D66,D,0.407433239
C181,C,0.777366232
D63,D,0.440982223
C370,C,0.585444749
D930,D,0.776238183
