,,Enron Raptor I & II Total,"(3,370,534)","(2,919,776)","1,178,865 ","(4,566,116)","(4,913,805)","7,850,298 ","(13,231,373)","113,231 ","(2,479,828)","6,761,751 ","5,037,437 ","(99,090,800)","7,257,556 ","(2,972,362)","(4,477,478)","15,218,210 ","(3,576,168)","(418,504)","(3,910,027)","(7,702,791)","(3,228,032)","(5,908,019)","8,430,657 ","(31,050,820)","6,925,904 ","(2,061,751)","(5,302,034)","(1,893,335)","3,211,505 ","(4,052,523)","(13,060,510)","8,248,146 ","802,250 ","5,081,302 ","6,235,461 ","(6,030,179)","(7,395,506)","(6,762,892)","(5,273,171)","(5,503,807)","(48,612,012)","(3,355,547)","(6,013,213)","(48,404,690)","7,268,323 ","(2,112,422)","3,480,810 ","18,653,799 ","(3,126,053)","4,435,998 ","268,155 ","1,871,971 ","(6,342,224)","(5,305,605)","3,763,105 ","(7,398,671)","3,480,442 ","(6,578,628)","(9,035,090)","(5,719,763)","(5,938,568)","7,360,539 ","(2,824,768)","(7,192,085)","(2,964,609)","(5,716,778)","1,569,475 ","(9,656,041)","2,613,068 ","2,992,090 ","(4,535,667)","6,413,652 ","(11,750,727)","(1,042,125)","(7,810,834)","(19,334,775)","3,499,966 ","(412,875)","3,536,258 ","(3,854,131)","(13,246,392)","(14,477,291)","6,778,048 ","13,493,050 ","6,358,214 ","11,059,198 ","(16,574,484)","(4,177,507)","(10,249,772)","(7,650,077)","(7,803,524)","(3,068,147)","(18,616,669)","(3,614,062)","(5,188,360)","(2,283,306)","(14,315,249)","(3,265,666)","3,776,450 ","1,452,028 ","6,694,203 ","15,981,440 ","(12,639,095)","1,884,568 ","(7,316,231)","7,785,044 ","(14,656,475)","(9,571,908)","(15,844,115)","6,758,105 ","(1,437,847)","(10,868,300)","(12,744,167)","30,004,525 ","(33,259,415)","12,171,750 ","6,190,779 ","(2,504,850)","871,438 ","4,820,037 ","(3,392,948)","(468,462)","(2,021,993)","5,441,065 ","(7,847,759)","80,911 ","619,326 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Raptor I - US Public Total,"3,241,226 ","1,650,046 ","2,092,918 ","907,376 ","1,263,567 ","(2,672,681)","214,990 ","962,442 ","2,285,484 ","433,313 ","(3,844,277)","(457,666)","(3,310,694)","4,332,434 ","1,279,278 ","2,008,204 ","2,096,823 ","(2,726,480)","727,148 ","6,635,795 ","(1,773,281)","4,422,039 ","(2,476,250)","22,356,042 ","205,596 ","364,242 ","1,323,937 ","797,739 ","(319,997)","2,491,132 ","4,275,829 ","(5,648,226)","(1,947,532)","(3,501,426)","(578,153)","(7,003,193)","3,040,106 ","1,109,349 ","1,753,126 ","3,135,029 ","43,770,768 ","650,537 ","3,498,824 ","(3,124,645)","(4,650,974)","4,546,557 ","(3,040,312)","(3,645,293)","(666,134)","(3,857,733)","1,023,682 ","1,087,326 ","3,143,210 ","1,479,921 ","(2,150,153)","2,272,327 ","(898,270)","1,179,104 ","1,973,203 ","68,933 ","3,179,728 ","32,860,275 ","960,689 ","3,347,103 ","(3,688,145)","(1,751,672)","(1,251,325)","(3,601,681)","(2,892,048)","(3,660,265)","(1,095,942)","2,685,392 ","(5,827,050)","(2,251,814)","378,139 ","(6,969,181)","9,316,368 ","(1,131,517)","1,413,907 ","3,302,081 ","(3,933,221)","(8,487,732)","1,665,291 ","8,899,532 ","8,410,774 ","235,084 ","(7,920,851)","(3,560,172)","(5,761,948)","(9,192,284)","(4,018,013)","(6,931,144)","(1,907,719)","3,380,154 ","(6,574,425)","1,015,039 ","(2,118,314)","(3,402,183)","(1,532,234)","3,308,744 ","(1,857,113)","(1,316,516)","(4,781,742)","6,684,918 ","(5,331,584)","8,812,343 ","731,456 ","2,692,683 ","(6,358,995)","608,821 ","1,251,161 ","1,436,797 ","(6,443,101)","13,328,872 ","(2,956,266)","11,859,504 ","6,232,868 ","(2,353,537)","(149,089)","5,235,617 ","(3,756,792)","(624,013)","(2,239,999)","5,458,391 ","(7,785,487)","(39,475)","556,711 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Raptor I - US Private Total,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"34,055,358 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"55,514,979 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Raptor I - Convertible - Private Total,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"485,098 ",0 ,0 ,0 ,0 ,"713,160 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"792,415 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Raptor I - Warrants - Private Total,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"3,486,752 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"2,541,367 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,027,699 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Raptor I - Warrants - Public Total,"170,312 ","26,017 ","23,766 ","25,071 ","27,350 ","68,108 ","(101,103)","86,322 ","(89,022)","(14,950)","131,779 ","(23,715)","(40,523)","(20,965)","(32,250)","(55,801)","(53,457)","121,304 ","110,399 ","4,504 ","28,262 ","(47,685)","(119,064)","33,108 ","(79,477)","(10,605)","13,394 ","(68,222)","106,175 ","35,114 ","(44,049)","(86,729)","59,914 ","(144,420)","(47,373)","108,190 ","53,838 ","55,482 ","(108,002)","112,912 ","51,468 ","(105,430)","189,751 ","(219,791)","(19,402)","(38,673)","63,498 ","(87,021)","(55,200)","18,726 ","130,726 ","(52,357)","85,386 ","(8,436)","(109,845)","71,029 ","(59,412)","156,604 ","93,843 ","37,355 ","(44,321)","(498,204)","(7,113)","38,069 ","1,439 ","(5,849)","(45,969)","88,117 ","(23,151)","(12,188)","70,502 ","19,718 ","(3,932)","66,516 ","29,887 ","(50,063)","(66,105)","(75,421)","(3,917)","(113,283)","(52,082)","(27,832)","(37,875)","(143,555)","136,917 ","77,874 ","22,620 ","84,755 ","(79,102)","(93,353)","(77,754)","(32,393)","(274,379)","661,464 ","15,983 ","(9,263)","45,123 ","(121,312)","(170,027)","(137,856)","(52,628)","(85,522)","125,854 ","119,519 ","(10,025)","37,080 ","(132,138)","114,690 ","(108,435)","98,493 ","156,023 ","(280,709)","153,545 ","(193,359)","11,100 ","198,122 ","190,633 ","(63,030)","(176,017)","(125,105)","394,690 ","150,072 ","215,519 ","(23,115)","(64,171)","118,721 ","51,460 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Raptor I - Canadian - Private Total,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Raptor I - Canadian - Private Total,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(185,339)","6,285 ","(6,285)","(7,400)","(6,350)","(3,008)","1,881 ",(940),"2,067 ","(19,880)","16,872 ",(943),"9,267 ","(19,239)","(5,279)","15,142 ","(11,053)",(962),"19,149 ","(6,369)","14,511 ","(6,198)","1,804 ","(4,279)","(24,674)","10,381 ",0 ,"1,036 ","416,301 ","(17,769)","(49,572)","(12,817)","10,605 ","(28,259)","141,757 ",(200),"(121,886)","(1,344)","(27,702)","(50,518)","(19,898)","(4,080)","3,103 ","60,939 ","(695,630)","83,145 ","(37,802)","77,851 ","(49,199)","66,855 ","29,623 ","(125,901)","103,971 ","178,215 ","74,719 ","8,416 ","(79,142)","416,703 ","(107,871)","(32,814)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Raptor I - Priv. Equity Partnerships Total,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"2,538,169 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(195,992)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Raptor I - US Structured Credit-Book Total,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"63,109,024 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"13,228,050 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(191,228)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Raptor I - US Structured Credit-MTM Total,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(9,338)","1,332 ","(3,799)","6,825 ","2,894 ","2,086 ","3,274 ","1,178 ","2,839 ",743 ,599 ,"2,260 ","298,461 ","1,300 ","1,359 ","2,483 ","(32,513)",781 ,"4,404 ","(10,894)","4,393 ","9,325 ","4,903 ",3 ,"6,125 ","2,689 ","6,270 ","2,459 ","2,085 ",650 ,"8,248 ","4,345 ","2,809 ","2,032 ","1,597 ","5,723 ","1,347 ","2,116 ","(182,604)","1,968 ","5,478 ","2,487 ","5,789 ","1,898 ","1,665 ","11,155 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Raptor I - US Structured Credit-Book RA Total,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,065,662 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(65,507)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,"65,507 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Raptor I - EGF SLP - US Structured Credit Total,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"283,416 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Raptor I - EGF SLP - Priv. Equity Partnerships Total,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"113,429 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Raptor I - EGF SLP - Canadian Public Total,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"(112,400)","3,783 ","(3,783)","(4,455)","(3,823)","(1,811)","1,133 ",(566),"1,244 ","(11,968)","10,157 ",(567),"5,579 ","(11,582)","(3,178)","9,116 ","(6,654)",(579),"11,528 ","(3,834)","8,736 ","(3,731)","1,086 ","(2,576)","(14,854)","6,249 ",0 ,624 ,"250,613 ","(10,697)","(29,842)","(7,716)","6,384 ","(17,012)","85,338 ",(120),"(73,375)",(809),"(16,676)","(30,412)","(11,979)","(2,456)","1,868 ","(444,231)","62,125 ","50,054 ","(22,757)","46,866 ","(29,618)","40,247 ","17,833 ","(75,792)","63,416 ","107,287 ","44,981 ","5,067 ","(47,644)","166,185 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Raptor I - EGF SLP - US Public Total,"(3,051)",(763),(381),"(1,144)",0 ,(763),(763),"(1,907)","2,288 ","(3,622)",(191),381 ,0 ,381 ,(763),763 ,763 ,"(123,558)","2,119,171 ","2,119,171 ","1,496,805 ","3,242,633 ","123,177 ","12,968,627 ",0 ,"1,144 ",0 ,0 ,"1,144 ","1,907 ",381 ,"(1,144)",0 ,"(1,907)",399 ,0 ,"(1,525)",0 ,"(1,144)",381 ,"9,594 ","5,179 ",0 ,"(10,357)","561,788 ","(2,589)","186,736 ","110,682 ","(252,434)","85,600 ","81,233 ","30,260 ","106,314 ","211,818 ",0 ,"(136,574)","(60,519)","181,558 ","(2,589)","(57,930)",0 ,"(792,630)","146,120 ","(146,120)","(206,639)","57,930 ","63,109 ","(247,256)","459,073 ","110,682 ","282,694 ","(20,714)","(50,162)","(233,015)","170,602 ","(151,298)","(164,556)","(8,839)","(56,775)","307,016 ","(250,240)","(25,840)","39,773 ","(165,231)","324,693 ","52,233 ","38,546 ","52,356 ","(242,077)","(100,293)","199,235 ","(60,519)","(286,270)","498,087 ","(22,096)","30,260 ","(22,096)","(22,096)","143,135 ","(104,712)","82,616 ","121,039 ","(190,396)","129,877 ","60,519 ","(38,423)","(22,096)","73,102 ","(82,616)","(30,260)","(95,198)","(22,096)","98,942 ","(52,356)","5,770 ",0 ,"(269,580)","30,500 ","574,330 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Raptor I - EGF SLP - Warrants Public Total,"(8,939)",316 ,"(3,308)","1,195 ","(3,400)","(3,742)","(4,472)","7,792 ","(14,688)","(15,597)","10,272 ","(2,947)","(1,972)","(1,029)","3,142 ",791 ,"1,349 ","6,513 ","(2,564)","35,746 ","(5,862)","(2,053)","(18,140)","(1,591)","(13,093)","(1,507)","1,034 ","2,052 ","8,095 ","20,910 ","6,684 ","(51,839)","(8,058)","1,572 ","(6,525)","9,059 ","(2,278)","(5,746)","7,217 ",294 ,"(3,557)","3,357 ","1,109 ","3,155 ",(118),"(1,002)","(7,341)","2,441 ",(527),800 ,(336),"1,383 ",391 ,329 ,354 ,"(1,885)","(2,032)","4,267 ",42 ,(743),"1,257 ","(29,818)","6,526 ",(568),927 ,"7,910 ","6,576 ","(21,071)","13,605 ","(7,173)","(2,421)","11,915 ","9,091 ","(5,440)","(21,269)","8,588 ","(6,191)",539 ,"(2,269)",4 ,"20,120 ","(4,292)","(5,977)","(17,203)","14,408 ","1,398 ","13,894 ","(5,989)",(796),"(10,242)","(1,023)","2,716 ","(1,996)","4,836 ","1,026 ","5,839 ","(6,506)","(21,929)","6,496 ","(2,374)","2,422 ",124 ,"(4,939)","(2,525)","(11,713)","11,459 ","6,719 ","(11,628)","(7,531)","7,261 ","12,659 ","(30,309)",(667),"8,085 ","8,374 ","(7,173)","17,652 ","6,657 ","37,209 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Enron Raptor I - EBS Public,"8,466,302 ","1,297,256 ","477,936 ","2,253,129 ","3,891,768 ","546,213 ","3,140,725 ","1,433,809 ","(341,383)","(3,550,385)","(273,107)","(819,320)","409,660 ","1,980,022 ","3,891,768 ","(8,875,961)","2,526,235 ","3,140,725 ","955,873 ","(1,092,426)","3,482,108 ","(1,706,916)","(5,940,380)","(4,305,365)","(7,038,930)","1,708,478 ","3,963,669 ","1,161,765 ","(3,006,922)","1,503,461 ","3,143,600 ","(2,460,209)","1,093,426 ","(1,435,122)","(5,603,808)","(1,025,087)","4,305,365 ","5,603,808 ","3,621,974 ","2,255,191 ","4,783,739 ","2,801,904 ","2,323,530 ","(3,758,652)","(4,783,739)","(2,391,869)","(683,391)","(15,034,608)","4,100,348 ","(683,391)","(1,503,461)","(2,938,582)","3,006,922 ","3,621,974 ","(1,503,461)","5,193,774 ","(2,460,209)","5,057,095 ","6,970,591 ","5,672,147 ","2,801,904 ","124,992,260 ","1,708,478 ","3,963,669 ","939,663 ","(4,014,924)","2,801,904 ","(5,877,165)","5,057,095 ","6,492,217 ","(3,758,652)","3,690,313 ","(5,877,165)","1,366,783 ","(8,337,373)","(12,164,364)","(5,603,808)","820,070 ","2,186,852 ","(7,380,626)","(9,020,765)","(5,945,504)","5,125,434 ","4,920,417 ","(2,528,548)","10,729,243 ","(8,747,408)","(751,730)","(4,168,687)","1,076,341 ","(3,878,245)","4,032,008 ","(16,128,034)","(8,474,052)","1,435,122 ","(3,553,635)","(12,215,619)","529,628 ","5,330,452 ","(1,571,800)","8,610,730 ","17,289,799 ","(7,790,660)","(5,057,095)","(1,640,139)","(410,035)","(15,376,303)","(12,386,466)","(9,413,714)","6,150,521 ","(2,870,243)","(12,027,686)","(6,355,539)","16,743,086 ","(30,615,928)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
